game_date,quality_tier,skip_reason,missing_feature_frac,n_games,n_teams,n_players,has_labels,mae_A,rmse_A,top5_sum_A,max_minutes_A,gini_A,roster_size_A,bench_crush_A,mae_B,rmse_B,top5_sum_B,max_minutes_B,gini_B,roster_size_B,bench_crush_B,mae_C,rmse_C,top5_sum_C,max_minutes_C,gini_C,roster_size_C,bench_crush_C,A_wins_top5,C_wins_top5,A_wins_mae,C_wins_mae
2025-12-10,skipped,missing_summary,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,,
2025-12-11,skipped,missing_summary,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,,
2025-12-12,skipped,missing_summary,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,,
2025-12-13,skipped,missing_summary,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,,
2025-12-14,skipped,missing_summary,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,,
2025-12-15,clean,,0.0,5,10,174,True,4.8795240806030105,6.887039304193434,159.32682760297013,37.72105642148597,0.34763736927861466,12.9,9.071349082719385,5.10895251926969,7.814064894282135,146.00067818616094,31.32550831336716,0.17183248103079513,11.0,14.817695738998333,4.5386269065631355,6.927133086822735,166.52184315896653,39.44530893507161,0.3008978968598597,11.0,9.168307470751031,True,True,True,True
2025-12-16,clean,,0.0,1,2,35,True,3.874286004629699,5.6029951804093,168.34198516133216,37.15197234657525,0.48515078320359556,16.0,4.03085138165498,4.361355907683357,6.771942734374875,149.74892507841605,31.187813109850186,0.19177903076979363,11.0,14.730925994661598,3.2245608830143446,5.506441324455496,178.42560124615215,39.36436479883378,0.3497300025259443,11.0,4.279901445420024,True,True,True,True
2025-12-17,clean,,0.0,2,4,70,True,3.1744404143858644,4.673233394639599,161.04027448022234,37.32799479653506,0.3050212996800262,11.5,8.55653947650259,3.427244046301238,5.547678890119752,151.16399951530747,31.857433152303102,0.17919558661004878,10.75,14.876990134772935,2.863325027083607,4.460393982343586,164.5179790492582,38.100342026805166,0.287433881512405,10.75,8.406063746373844,True,True,True,True
