game_date,skip_reason,missing_feature_frac,n_expected_features,n_missing_features,n_games,n_teams,n_players
2025-12-10,missing_summary,0.0,0,0,0,0,0
2025-12-11,missing_summary,0.0,0,0,0,0,0
2025-12-12,missing_summary,0.0,0,0,0,0,0
2025-12-13,missing_summary,0.0,0,0,0,0,0
2025-12-14,missing_summary,0.0,0,0,0,0,0
