player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Marvin Bagley III,WAS,C,3500,63.02,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1030,1485400
Egor Demin,BKN,PG,4400,48.19,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1868,1485359
Jaylon Tyson,CLE,SG/SF,4800,46.65,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1772,1485349
Evan Mobley,CLE,PF,8500,31.38,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1405,1485289
James Harden,LAC,PG,9800,31.23,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,425,1485281
Giannis Antetokounmpo,MIL,PF,11500,26.3,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,178,1485278
Jalen Suggs,ORL,PG,7000,23.65,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1417,1485306
Kyshawn George,WAS,SG,6300,21.94,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1793,1485318
Tristan Vukcevic,WAS,C,3300,19.43,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1677,1485414
Daniss Jenkins,DET,PG/SG,4200,18.95,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1776,1485371
Jay Huff,IND,PF/C,5000,18.76,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1476,1485344
Collin Sexton,CHA,PG/SG,5100,17.54,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,977,1485341
Wendell Carter Jr.,ORL,C,5500,17.5,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,972,1485328
Donovan Mitchell,CLE,SG,9500,16.8,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,927,1485283
Ayo Dosunmu,CHI,SG/SF,5400,16.36,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1404,1485331
Cade Cunningham,DET,PG,10500,16.25,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1409,1485279
Kawhi Leonard,LAC,SF,7800,16.08,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,447,1485297
Kon Knueppel,CHA,SG,6600,15.93,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1913,1485311
John Collins,LAC,PF/C,5300,15.56,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,845,1485335
T.J. McConnell,IND,PG,4800,14.34,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,69,1485346
Franz Wagner,ORL,SF,8700,13.57,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1418,1485287
Noah Clowney,BKN,PF,5500,13.52,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1638,1485329
Jalen Johnson,ATL,PF,10000,13.2,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1415,1485280
Desmond Bane,ORL,SG,7700,12.7,180786,NBA,DraftKings,2436,2025-12-07T16:35:15.752134+00:00,1362,1485298
