period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2436,180786,NBA $200K Fadeaway [$50K to 1st],4,15686,15.0,200000.0
2436,180787,NBA $300K Mega 8's [$100K to 1st],4,375,888.0,300000.0
2436,180793,NBA $25K mini-MAX [150 Entry Max],4,59453,0.5,25000.0
2436,180794,NBA $5 Double Up,1,689,5.0,3000.0
2436,180804,NBA $2 Double Up,1,1724,2.0,3000.0
2436,180808,NBA $8K Pull Up Jumper [$2K to 1st] (Turbo),4,941,10.0,8000.0
2436,180809,NBA $2.1K mini-MAX [150 Entry Max] (Turbo),4,5112,0.5,2150.0
2436,180813,NBA $70K Fadeaway [$20K to 1st] (Night),4,4575,18.0,70000.0
2436,180817,NBA $3K mini-MAX [150 Entry Max] (Night),4,7134,0.5,3000.0
2436,180855,NBA Showdown $8K Pull Up Jumper [$2K to 1st] (CLE @ IND),4,941,10.0,8000.0
2436,180856,NBA Showdown $2.1K mini-MAX [150 Entry Max] (CLE @ IND),4,5112,0.5,2150.0
2436,180860,NBA Showdown $8K Pull Up Jumper [$2K to 1st] (CHI @ ORL),4,941,10.0,8000.0
2436,180861,NBA Showdown $1.25K And-One [20 Entry Max] (CHI @ ORL),4,1486,1.0,1250.0
2436,180863,NBA Showdown $70K Fadeaway [$20K to 1st] (PHX @ LAL),4,4575,18.0,70000.0
2436,180864,NBA Showdown $22K Zone [$5K to 1st] (PHX @ LAL),4,5231,5.0,22000.0
