player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Devin Booker,PHX,PG,11600,95.85,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,346,1466544
Ivica Zubac,LAC,C,8600,87.79,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,735,1466548
Mark Williams,PHX,C,8200,65.2,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1566,1466549
John Collins,LAC,PF/C,7600,58.42,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,845,1466551
Grayson Allen,PHX,SG/SF,5800,41.09,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1078,1466555
Derrick Jones Jr.,LAC,PF,3600,34.02,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,744,1466559
Royce O'Neale,PHX,SF/PF,6200,32.13,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,928,1466554
Kris Dunn,LAC,PG/SG,5000,29.55,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,782,1466557
Collin Gillespie,PHX,PG,3400,29.48,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1612,1466560
Bogdan Bogdanovic,LAC,SG/SF,1000,27.88,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,884,1466565
Bradley Beal,LAC,SG,7400,21.56,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,254,1466552
Jalen Green,PHX,SG,9400,21.22,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1435,1466547
Chris Paul,LAC,PG,5600,17.46,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,318,1466556
Ryan Dunn,PHX,PF,6400,16.96,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1811,1466553
Nicolas Batum,LAC,SF/PF,2200,6.76,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,273,1466563
Brook Lopez,LAC,C,4200,2.95,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,34,1466558
Jordan Goodwin,PHX,PG/SG,1000,1.93,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1474,1466570
Oso Ighodaro,PHX,C,2800,1.32,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1812,1466561
Cam Christie,LAC,SG/SF,1000,18.0,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1805,1466566
Isaiah Livers,PHX,SG,1000,8.0,178921,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1408,1466572
Devin Booker,PHX,PG,11600,97.58,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,346,1466544
Ivica Zubac,LAC,C,8600,89.41,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,735,1466548
Mark Williams,PHX,C,8200,66.92,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1566,1466549
John Collins,LAC,PF/C,7600,53.32,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,845,1466551
Grayson Allen,PHX,SG/SF,5800,40.57,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1078,1466555
Derrick Jones Jr.,LAC,PF,3600,38.51,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,744,1466559
Kris Dunn,LAC,PG/SG,5000,31.71,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,782,1466557
Royce O'Neale,PHX,SF/PF,6200,31.31,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,928,1466554
Collin Gillespie,PHX,PG,3400,28.12,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1612,1466560
Bogdan Bogdanovic,LAC,SG/SF,1000,27.64,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,884,1466565
Bradley Beal,LAC,SG,7400,25.35,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,254,1466552
Jalen Green,PHX,SG,9400,20.66,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1435,1466547
Ryan Dunn,PHX,PF,6400,16.11,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1811,1466553
Chris Paul,LAC,PG,5600,16.05,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,318,1466556
Nicolas Batum,LAC,SF/PF,2200,6.99,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,273,1466563
Brook Lopez,LAC,C,4200,3.01,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,34,1466558
Jordan Goodwin,PHX,PG/SG,1000,1.69,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1474,1466570
Oso Ighodaro,PHX,C,2800,1.37,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1812,1466561
Nick Richards,PHX,C,2600,28.000000000000004,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1325,1466562
Cam Christie,LAC,SG/SF,1000,18.0,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1805,1466566
Kobe Brown,LAC,SF/PF,1000,10.0,178923,NBA,DraftKings,2412,2025-12-07T16:32:04.250321+00:00,1687,1466568
