player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Mikal Bridges,NYK,SG,6700,11.3,31.54,31.5,23.53,41.53,87.0,4.707462686567164,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,37.8,15.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1028,1463850,0
Ja Morant,MEM,PG,9400,10.5,40.63,40.25,28.1,48.9,89.0,4.322340425531915,15355,MEM,DET,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,36.2,20.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1228,1463826,0
Jalen Brunson,NYK,PG,8800,10.0,44.16,32.25,34.17,55.83,90.0,5.018181818181818,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,46.2,12.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1039,1463830,0
Alperen Sengun,HOU,C,9300,8.3,46.0,50.75,37.66,56.27,89.0,4.946236559139785,15359,HOU,DAL,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,49.6,19.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1436,1463827,0
Aaron Gordon,DEN,PF,6400,7.5,30.21,33.25,19.36,45.2,86.0,4.7203124999999995,15358,DEN,SAC,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,31.9,26.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,240,1463859,0
Jalen Duren,DET,C,7000,7.2,36.48,32.75,22.51,45.02,86.0,5.211428571428571,15355,MEM,MEM,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,36.2,15.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1541,1463843,0
D'Angelo Russell,DAL,PG,5700,6.7,28.31,34.0,12.02,42.76,84.0,4.966666666666666,15359,HOU,HOU,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,27.3,4.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,339,1463872,0
Ausar Thompson,DET,SF,6000,6.7,35.45,26.5,15.88,39.09,85.0,5.908333333333334,15355,MEM,MEM,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,31.9,20.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1656,1463864,0
Santi Aldama,MEM,PF/C,6500,6.7,27.85,17.75,17.95,32.68,82.0,4.2846153846153845,15355,MEM,DET,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,27.9,9.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1441,1463855,0
PJ Washington,DAL,SF,6500,6.7,32.32,55.5,22.92,36.08,85.0,4.972307692307693,15359,HOU,HOU,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,30.6,9.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1173,1463856,0
Jordan Clarkson,NYK,PG/SG,3400,6.6,16.41,19.75,11.37,30.97,84.0,4.826470588235294,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,12.9,29.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,331,1463971,0
Donte DiVincenzo,MIN,PG,6800,6.6,31.22,48.75,14.17,35.17,85.0,4.591176470588235,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,26.5,5.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,988,1463846,0
Dennis Schroder,SAC,PG,6100,6.4,28.96,37.5,16.22,34.71,84.0,4.747540983606558,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,32.0,30.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,208,1463863,0
Zach LaVine,SAC,SF,7700,6.3,34.81,26.25,26.27,47.41,87.0,4.520779220779221,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,38.2,15.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,502,1463839,0
Kyshawn George,WAS,SG,6800,6.3,33.36,31.75,13.39,44.54,83.0,4.905882352941177,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,39.3,16.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1793,1463847,0
Johnny Furphy,IND,SG/SF,3200,6.3,17.07,6.75,0.0,17.23,51.0,5.334375,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,6.1,11.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1779,1463979,0
Amen Thompson,HOU,PG,7300,6.3,38.35,42.25,24.21,42.73,86.0,5.2534246575342465,15359,HOU,DAL,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,32.0,18.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1709,1463840,0
Aaron Nesmith,IND,SF,5900,6.1,29.61,29.75,13.69,29.75,83.0,5.01864406779661,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,23.7,25.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1276,1463869,0
DeMar DeRozan,SAC,PF,8000,6.0,33.65,24.75,26.62,48.56,89.0,4.20625,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,35.7,22.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,84,1463837,0
Jarace Walker,IND,SF/PF,5700,5.9,29.48,35.5,1.41,30.72,65.0,5.171929824561404,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,27.1,24.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1662,1463876,0
Russell Westbrook,SAC,PG/SG,6000,5.6,32.07,54.0,14.69,34.37,85.0,5.345,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,28.3,1.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,549,1463865,0
Jaden McDaniels,MIN,SF,6400,5.5,30.79,36.25,20.36,37.01,85.0,4.8109375,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,30.5,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1370,1463860,0
Josh Minott,BOS,PF,4800,5.4,25.6,14.5,0.0,29.67,46.0,5.333333333333334,15360,BOS,UTA,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,23.9,12.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1615,1463901,0
Jalen Wilson,BKN,SG/SF,3300,5.2,16.7,9.75,8.14,29.8,79.0,5.0606060606060606,15354,BKN,MIN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,9.9,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1639,1463977,0
Cooper Flagg,DAL,PG,6900,5.2,32.28,22.25,19.09,39.32,70.0,4.678260869565217,15359,HOU,HOU,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,29.2,26.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1940,1463845,0
OG Anunoby,NYK,SF,6500,5.0,33.42,36.5,20.25,43.22,86.0,5.141538461538461,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,35.0,27.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,828,1463853,0
Tre Johnson,WAS,PG/SG,4600,4.8,21.15,19.0,16.28,28.55,73.0,4.5978260869565215,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,22.1,5.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1906,1463910,0
Isaiah Stewart,DET,PF/C,4700,4.5,26.62,59.5,10.97,31.97,85.0,5.663829787234042,15355,MEM,MEM,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,24.1,17.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1293,1463904,0
Bobby Portis,MIL,PF/C,5400,4.2,23.47,12.0,15.03,35.31,84.0,4.346296296296296,15353,IND,IND,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,19.5,15.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,114,1463884,0
Jamal Murray,DEN,PG,7900,4.1,38.68,35.25,27.89,53.39,88.0,4.896202531645569,15358,DEN,SAC,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,42.9,19.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,779,1463838,0
Gary Trent Jr.,MIL,SF,4700,4.0,22.32,20.0,11.1,38.99,83.0,4.748936170212766,15353,IND,IND,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,24.4,12.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1072,1463907,0
Bruce Brown,DEN,PG/SG,3500,4.0,16.12,25.5,10.5,31.87,83.0,4.605714285714286,15358,DEN,SAC,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,15.1,1.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,979,1463964,0
Pascal Siakam,IND,PF,9500,3.8,46.29,57.25,33.23,54.14,88.0,4.872631578947368,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,47.6,14.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,686,1463825,0
Mike Conley,MIN,PG,4900,3.7,22.42,23.25,7.85,26.28,86.0,4.575510204081633,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,17.5,14.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,463,1463898,0
Rudy Gobert,MIN,C,6600,3.6,33.87,33.5,13.76,41.55,86.0,5.131818181818182,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,28.0,26.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,558,1463852,0
Myles Turner,MIL,C,5700,3.6,30.14,29.25,15.26,29.45,86.0,5.287719298245614,15353,IND,IND,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,26.4,5.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,175,1463873,0
Miles McBride,NYK,PG,4500,3.4,21.5,13.75,7.65,23.8,76.0,4.777777777777778,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,21.1,28.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1396,1463914,0
Marvin Bagley III,WAS,C,3300,3.2,13.94,14.75,0.0,26.15,72.0,4.224242424242425,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,15.5,13.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1030,1463974,0
Cedric Coward,MEM,SG/SF,5700,3.1,24.83,27.5,20.03,37.11,77.0,4.356140350877193,15355,MEM,DET,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,28.6,8.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1947,1463875,0
Cam Spencer,MEM,PG/SG,3900,3.1,14.79,20.5,0.0,23.28,56.99999999999999,3.792307692307692,15355,MEM,DET,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,17.2,8.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1835,1463938,0
Keon Ellis,SAC,SG/SF,3700,2.9,16.57,21.25,7.45,25.33,75.0,4.478378378378379,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,14.4,23.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1581,1463948,0
Cameron Johnson,DEN,SF,5200,2.8,24.08,18.25,18.09,42.1,87.0,4.63076923076923,15358,DEN,SAC,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,15.7,9.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1192,1463889,0
Neemias Queta,BOS,C,4700,2.8,23.37,23.5,6.3,26.35,63.0,4.972340425531915,15360,BOS,UTA,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,23.9,28.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1429,1463906,0
Naz Reid,MIN,PF/C,5500,2.5,26.98,33.25,16.38,29.15,85.0,4.905454545454545,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,23.9,20.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1238,1463882,0
Corey Kispert,WAS,SG/SF,3500,2.3,13.02,22.0,8.72,23.87,84.0,3.7199999999999998,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,13.2,11.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1419,1463963,0
Dwight Powell,DAL,PF/C,3500,2.3,15.34,0.0,0.2,15.83,66.0,4.382857142857143,15359,HOU,HOU,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,10.8,6.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,415,1463965,0
Anfernee Simons,BOS,PG/SG,5300,2.2,25.02,20.25,17.08,36.05,84.0,4.720754716981133,15360,BOS,UTA,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,21.7,30.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1071,1463886,0
Bub Carrington,WAS,PG,4200,2.0,21.28,13.0,12.75,39.81,84.0,5.066666666666666,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,19.5,20.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1795,1463924,0
Jeremiah Robinson-Earl,IND,PF/C,3000,2.0,3.96,3.25,9.71,28.73,65.0,1.32,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,1.3,4.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1447,1464025,0
Daniel Gafford,DAL,C,4600,2.0,21.13,30.5,15.14,38.61,84.0,4.593478260869565,15359,HOU,HOU,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,16.5,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1132,1463911,0
Tim Hardaway Jr.,DEN,SG/SF,3900,1.7,15.35,13.0,8.79,24.99,80.0,3.9358974358974357,15358,DEN,SAC,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,16.8,1.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,198,1463940,0
Nique Clifford,SAC,PG/SF,3800,1.7,15.6,15.75,5.75,20.5,56.99999999999999,4.105263157894737,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,13.1,23.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1932,1463943,0
Kyle Anderson,UTA,SF,3700,1.7,10.31,0.0,8.09,27.47,79.0,2.7864864864864867,15360,BOS,BOS,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,12.6,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,439,1463949,0
Terrence Shannon Jr.,MIN,SG/SF,3800,1.7,12.16,5.75,0.43,15.66,56.00000000000001,3.2,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,10.3,28.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1843,1463945,0
Tony Bradley,IND,C,4000,1.7,12.7,7.25,1.03,13.0,57.99999999999999,3.175,15353,IND,MIL,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,11.7,4.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,929,1463935,0
Amir Coffey,MIL,SG/SF,3100,1.7,8.09,1.5,2.55,15.79,77.0,2.6096774193548384,15353,IND,IND,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,5.3,16.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1182,1463984,0
Clint Capela,HOU,C,3700,1.7,12.52,17.5,8.33,26.33,87.0,3.3837837837837834,15359,HOU,DAL,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,11.0,28.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,422,1463952,0
Taurean Prince,MIL,SF/PF,3500,1.7,10.51,12.75,5.26,19.37,79.0,3.0028571428571427,15353,IND,IND,MIL@IND 4:00 PM,/Date(1762203600000-0500)/,13.8,16.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,707,1463960,0
Baylor Scheierman,BOS,SG/SF,3600,1.7,6.64,0.75,0.27,19.79,61.0,1.8444444444444443,15360,BOS,UTA,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,8.8,30.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1752,1463955,0
Guerschon Yabusele,NYK,PF/C,3600,1.7,9.05,4.25,9.02,34.32,79.0,2.513888888888889,15357,NYK,WAS,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,6.6,29.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,806,1463956,0
Aaron Holiday,HOU,PG/SG,3000,1.7,4.37,8.25,2.8,17.08,66.0,1.4566666666666668,15359,HOU,DAL,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,6.0,11.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,986,1463993,0
Ben Saraf,BKN,PG,3500,1.7,7.01,6.25,2.89,19.01,49.0,2.0028571428571427,15354,BKN,MIN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,11.0,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1870,1463962,0
Walter Clayton Jr.,UTA,PG,4000,1.7,12.27,24.25,6.44,22.64,56.99999999999999,3.0675,15360,BOS,BOS,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,14.5,2.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1963,1463933,0
Kevin Love,UTA,C,3200,1.7,11.52,17.75,2.69,19.75,72.0,3.5999999999999996,15360,BOS,BOS,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,15.8,3.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,131,1463980,0
Javonte Green,DET,SG/SF,3200,1.7,16.95,14.75,2.83,16.3,70.0,5.296874999999999,15355,MEM,MEM,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,12.8,17.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1108,1463978,0
Jaylen Clark,MIN,SG/SF,3100,1.7,12.81,10.75,1.06,11.6,70.0,4.132258064516129,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,12.4,28.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1721,1463985,0
Bones Hyland,MIN,PG/SG,3300,1.7,11.76,4.75,3.05,15.1,60.0,3.563636363636364,15354,BKN,BKN,MIN@BKN 4:00 PM,/Date(1762203600000-0500)/,9.7,30.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1443,1463976,0
Chris Boucher,BOS,PF/C,3400,1.7,5.63,8.75,4.27,25.04,69.0,1.6558823529411766,15360,BOS,UTA,UTA@BOS 4:30 PM,/Date(1762205400000-0500)/,8.0,24.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,868,1463966,0
Jae'Sean Tate,HOU,SF/PF,3000,1.7,6.98,2.5,2.08,15.61,72.0,2.3266666666666667,15359,HOU,DAL,DAL@HOU 5:00 PM,/Date(1762207200000-0500)/,4.0,8.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1352,1463997,0
Drew Eubanks,SAC,C,4000,1.7,12.39,11.5,0.0,14.86,75.0,3.0975,15358,DEN,DEN,SAC@DEN 6:00 PM,/Date(1762210800000-0500)/,10.4,9.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1050,1463932,0
Vince Williams Jr.,MEM,PF,4300,1.7,13.12,13.0,3.8,23.51,84.0,3.051162790697674,15355,MEM,DET,DET@MEM 5:00 PM,/Date(1762207200000-0500)/,20.9,4.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1604,1463921,0
Will Riley,WAS,SF/PF,3000,1.7,1.77,5.0,3.42,8.04,55.00000000000001,0.59,15357,NYK,NYK,WAS@NYK 4:30 PM,/Date(1762205400000-0500)/,6.4,11.0,30.0,NBA,DraftKings,2409,2025-12-07T16:31:42.517638+00:00,1908,1464060,0
