player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Jaden McDaniels,MIN,SF,5400,56.59,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1370,1483620
Brandon Ingram,TOR,SG,7900,53.02,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,734,1483609
Brandon Miller,CHA,SF,6400,46.43,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1681,1483616
Scottie Barnes,TOR,PF,8700,46.39,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1401,1483606
Immanuel Quickley,TOR,PG,6900,46.39,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1280,1483612
Anthony Edwards,MIN,SG,9100,39.37,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1372,1483604
Jakob Poeltl,TOR,C,5700,34.91,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,685,1483618
Donte DiVincenzo,MIN,PG,5300,34.4,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,988,1483621
Julius Randle,MIN,PF,8100,33.38,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,338,1483608
Neemias Queta,BOS,C,5000,31.46,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1429,1483623
Naz Reid,MIN,PF/C,5600,30.57,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1238,1483619
Payton Pritchard,BOS,PG/SG,6500,29.12,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1277,1483615
Rudy Gobert,MIN,C,6100,28.78,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,558,1483617
Ja'Kobe Walter,TOR,PG/SG,3800,28.36,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1768,1483634
Anfernee Simons,BOS,PG/SG,4200,28.36,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,1071,1483629
Jaylen Brown,BOS,SF,8800,28.02,180655,NBA,DraftKings,2434,2025-12-07T16:34:57.396915+00:00,658,1483605
