game_date,skip_reason,missing_feature_frac,n_expected_features,n_missing_features,n_games,n_teams,n_players
2025-12-01,'minutes',0.0,0,0,0,0,0
2025-12-02,'minutes',0.0,0,0,0,0,0
2025-12-03,'minutes',0.0,0,0,0,0,0
2025-12-04,'minutes',0.0,0,0,0,0,0
2025-12-05,'minutes',0.0,0,0,0,0,0
