player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Scotty Pippen Jr.,MEM,PG,4800,57.91,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1577,1444239
Caris LeVert,ATL,SG/SF,4600,52.81,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,664,1444241
Trae Young,ATL,PG,8800,51.99,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,992,1444225
Anthony Davis,DAL,PF/C,10000,50.74,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,387,1444222
Zach Edey,MEM,C,6200,45.25,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1832,1444233
Santi Aldama,MEM,PF/C,4700,45.11,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1441,1444240
Klay Thompson,DAL,SG/SF,5100,44.69,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,308,1444238
Desmond Bane,MEM,PG/SG,8000,42.9,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1362,1444227
Dyson Daniels,ATL,PG/SG,6900,39.81,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1587,1444232
Mouhamed Gueye,ATL,PF/C,4000,30.11,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1670,1444249
Andrew Wiggins,MIA,SF/PF,7600,29.32,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,513,1444229
Zaccharie Risacher,ATL,SF/PF,4100,26.5,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1785,1444246
Onyeka Okongwu,ATL,C,7100,26.34,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1305,1444230
Davion Mitchell,MIA,PG,5500,25.99,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1430,1444236
Tyler Herro,MIA,PG,9100,25.56,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1156,1444224
PJ Washington,DAL,SF/PF,7000,22.39,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1173,1444231
Naji Marshall,DAL,SF/PF,5300,21.39,175175,NBA,DraftKings,2348,2025-09-18T03:33:29.325923+00:00,1344,1444237
