player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Zach Collins,CHI,C,4400,78.59,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,917,1404985
Day'Ron Sharpe,BKN,C,4200,74.59,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1392,1404992
Deni Avdija,POR,SF/PF,6500,73.72,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1317,1404908
Jalen Brunson,NYK,PG,8900,60.4,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1039,1404867
Anfernee Simons,POR,PG/SG,6700,49.26,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1071,1404903
Josh Hart,NYK,SF/PF,7900,48.48,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,875,1404879
Kyle Anderson,MIA,SF/PF,3400,42.3,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,439,1405044
Aaron Nesmith,IND,SG/SF,3800,41.95,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1276,1405018
Kawhi Leonard,LAC,SF/PF,7200,37.42,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,447,1404892
Gradey Dick,TOR,SG,4000,36.99,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1648,1405004
RJ Barrett,TOR,SG/SF,7300,35.77,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1112,1404889
Tyler Herro,MIA,PG,8600,25.24,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1156,1404871
Jayson Tatum,BOS,SF/PF,9900,24.11,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,802,1404861
Immanuel Quickley,TOR,PG,7000,10.97,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1280,1404896
Andrew Wiggins,MIA,SF,6600,10.79,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,513,1404904
Trae Young,ATL,PG,9400,9.49,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,992,1404865
Josh Giddey,CHI,PG,7700,8.44,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1445,1404881
Lonzo Ball,CHI,PG/SG,4700,7.66,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,878,1404975
James Harden,LAC,PG,9800,7.14,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,425,1404862
Jerami Grant,POR,PF,5400,5.74,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,64,1404939
Dyson Daniels,ATL,SG,6700,5.57,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1587,1404901
Zach LaVine,SAC,SG/SF,7800,5.31,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,502,1404880
Matas Buzelis,CHI,PF,4800,4.87,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1770,1404965
Andre Drummond,PHI,C,4000,4.7,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,147,1405012
Tyrese Haliburton,IND,PG,8200,4.44,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1338,1404875
Keyonte George,UTA,PG,6900,2.96,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1733,1404898
Toumani Camara,POR,SG/SF,5700,2.79,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1725,1404931
Jalen Green,HOU,SG,7500,2.61,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1435,1404884
Myles Turner,IND,C,6100,2.35,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,175,1404919
Keegan Murray,SAC,PF,5300,2.35,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1580,1404945
DeMar DeRozan,SAC,SF,7300,2.18,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,84,1404890
Malik Monk,SAC,PG/SG,7500,2.18,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,864,1404883
Jordan Clarkson,UTA,SG,6400,2.18,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,331,1404910
Tosan Evbuomwan,BKN,SF/PF,3000,2.09,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1658,1405092
Walker Kessler,UTA,C,7000,2.09,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1625,1404895
Ziaire Williams,BKN,SG/SF,5000,2.09,171940,NBA,DraftKings,2295,2025-09-18T03:20:16.067151+00:00,1442,1404956
