player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Dennis Schroder,BKN,PG,7500,12.5,35.58,10.25,24.36,43.74,85.0,4.744,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,35.2,21.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,208,1347166,0
Tyrese Maxey,PHI,PG,8900,12.2,42.73,32.0,28.43,58.29,88.0,4.801123595505618,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,42.1,18.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1285,1347153,0
Rui Hachimura,LAL,SF/PF,4800,11.7,23.94,21.25,15.77,33.2,80.0,4.987500000000001,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,24.4,19.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1165,1347207,0
Nickeil Alexander-Walker,MIN,SG/SF,3900,11.5,19.42,19.25,13.17,27.45,77.0,4.9794871794871804,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,19.6,18.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1204,1347239,0
LeBron James,LAL,PF/C,9500,10.6,46.62,47.25,37.28,64.12,91.0,4.907368421052631,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,48.5,24.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,126,1347149,0
Jimmy Butler,MIA,SF/PF,7500,10.3,36.12,41.75,20.85,49.18,86.0,4.816,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,35.1,27.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,102,1347165,0
Tyrese Martin,BKN,SG/SF,4300,10.3,10.1,0.0,0.0,20.37,62.0,2.3488372093023258,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,13.5,4.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1553,1347222,0
James Harden,LAC,PG,9400,10.1,47.72,11.75,36.89,57.68,89.0,5.0765957446808505,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,49.6,7.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,425,1347150,0
Damian Lillard,MIL,PG,9600,9.9,46.84,39.5,32.58,59.08,90.0,4.879166666666667,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,46.2,25.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,526,1347148,0
Amir Coffey,LAC,SF/PF,3800,9.9,19.5,21.0,12.32,23.8,78.0,5.131578947368421,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,16.4,6.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1182,1347246,0
Bennedict Mathurin,IND,SF,7100,9.2,32.67,16.0,22.6,45.15,80.0,4.601408450704226,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,31.6,29.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1547,1347168,0
Naz Reid,MIN,PF/C,4600,9.1,24.62,14.0,15.69,33.93,84.0,5.352173913043479,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,25.3,2.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1238,1347212,0
Obi Toppin,IND,PF/C,3600,9.0,16.63,28.25,9.07,26.34,82.0,4.6194444444444445,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,18.5,17.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1281,1347252,0
Jared McCain,PHI,PG/SG,6800,9.0,30.23,36.75,15.23,41.12,80.0,4.445588235294117,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,24.6,1.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1759,1347172,0
Moritz Wagner,ORL,C,4400,8.7,21.97,26.0,16.32,34.27,80.0,4.993181818181817,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,23.4,20.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1022,1347216,0
Rudy Gobert,MIN,C,6600,8.5,34.55,41.75,25.13,38.21,87.0,5.234848484848484,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,31.2,17.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,558,1347174,0
Clint Capela,ATL,C,5200,8.2,26.61,34.25,20.19,37.22,89.0,5.117307692307692,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,27.3,8.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,422,1347192,0
Pascal Siakam,IND,PF,7800,7.6,38.44,25.5,27.65,43.38,88.0,4.9282051282051285,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,36.7,21.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,686,1347161,0
Goga Bitadze,ORL,C,5100,7.5,26.66,19.0,16.66,37.62,76.0,5.227450980392157,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,24.5,10.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1144,1347193,0
Mike Conley,MIN,PG,4800,7.1,26.45,17.75,15.11,31.48,88.0,5.510416666666667,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,23.2,6.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,463,1347204,0
T.J. McConnell,IND,PG,4800,6.7,24.64,21.0,18.08,28.95,82.0,5.133333333333334,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,21.9,21.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,69,1347203,0
Bam Adebayo,MIA,C,8000,6.7,42.0,41.5,31.54,53.34,88.0,5.25,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,40.7,22.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,852,1347158,0
Jarace Walker,IND,PF,3800,6.6,18.46,7.75,8.39,26.48,50.0,4.8578947368421055,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,15.1,17.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1662,1347243,0
Anthony Davis,LAL,C,10500,6.3,52.19,26.25,43.76,60.96,90.0,4.97047619047619,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,54.0,24.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,387,1347143,0
Tyrese Haliburton,IND,PG,8200,6.3,40.76,39.75,26.12,55.48,86.0,4.970731707317073,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,39.1,12.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1338,1347156,0
Tyler Herro,MIA,PG,7600,6.2,38.4,47.75,30.4,52.69,86.0,5.052631578947368,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,40.3,18.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1156,1347162,0
Cameron Johnson,BKN,SF/PF,6600,6.2,31.94,44.25,23.02,41.95,86.0,4.83939393939394,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,31.5,2.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1192,1347176,0
Wendell Carter Jr.,ORL,PF/C,5100,6.1,24.5,14.5,16.35,31.4,84.0,4.803921568627452,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,24.7,10.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,972,1347194,0
Nicolas Batum,LAC,PF/C,3300,5.9,15.81,,5.92,16.02,76.0,4.790909090909091,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,11.8,19.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,273,1347266,0
Cade Cunningham,DET,PG,9700,5.8,42.48,61.25,39.7,59.33,88.0,4.3793814432989695,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,49.3,20.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1409,1347147,0
Gary Trent Jr.,MIL,SG/SF,3800,5.6,16.85,19.75,6.78,23.6,83.0,4.43421052631579,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,15.4,8.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1072,1347241,0
Myles Turner,IND,C,6900,5.5,34.69,32.75,24.14,42.46,86.0,5.027536231884057,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,32.8,15.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,175,1347170,0
Dalton Knecht,LAL,SG/SF,4700,5.4,25.04,10.5,7.8,35.23,73.0,5.327659574468084,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,19.5,15.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1806,1347210,0
Jaime Jaquez Jr.,MIA,SF/PF,5000,5.4,18.94,17.5,14.25,29.63,84.0,3.7880000000000003,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,22.2,4.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1673,1347196,0
Julius Randle,MIN,PF/C,7600,5.0,36.66,34.5,28.66,43.15,90.0,4.823684210526316,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,36.9,4.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,338,1347163,0
Brook Lopez,MIL,C,6300,4.9,29.7,24.0,15.34,42.66,85.0,4.714285714285714,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,29.0,9.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,34,1347180,0
Taurean Prince,MIL,SF/PF,3900,4.9,18.86,20.5,11.51,28.99,79.0,4.835897435897436,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,20.3,30.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,707,1347238,0
Andre Jackson Jr.,MIL,SG/SF,3500,4.5,15.32,2.25,6.05,19.45,54.0,4.377142857142857,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,11.6,28.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1664,1347253,0
Bogdan Bogdanovic,ATL,SG/SF,4400,4.4,22.52,35.0,17.7,32.33,87.0,5.118181818181817,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,20.8,13.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,884,1347217,0
Terry Rozier,MIA,PG/SG,4900,4.2,20.91,23.5,15.68,30.35,88.0,4.26734693877551,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,23.9,27.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,13,1347202,0
Kentavious Caldwell-Pope,ORL,SG,4200,4.1,19.63,21.0,12.09,28.66,83.0,4.673809523809523,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,18.5,23.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,145,1347223,0
Ivica Zubac,LAC,C,6800,4.1,36.12,17.5,27.45,43.7,85.0,5.311764705882353,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,37.5,19.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,735,1347171,0
Mo Bamba,LAC,C,3200,3.9,16.37,2.75,8.25,23.75,65.0,5.115625,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,15.9,1.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1001,1347267,0
Dyson Daniels,ATL,PG/SG,6200,3.2,28.22,27.0,23.28,43.09,80.0,4.551612903225806,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,32.5,30.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1587,1347181,0
Zaccharie Risacher,ATL,SF,4000,3.1,19.1,19.25,12.49,34.26,78.0,4.775,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,21.5,18.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1785,1347237,0
Jalen Duren,DET,C,6100,3.0,27.22,14.25,13.78,41.0,84.0,4.462295081967214,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,27.3,1.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1541,1347182,0
AJ Green,MIL,PG/SG,3700,2.9,17.12,18.0,6.17,25.21,59.0,4.627027027027027,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,14.4,8.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1549,1347249,0
Anthony Edwards,MIN,PG/SG,9100,2.8,42.21,38.5,34.25,52.12,88.0,4.638461538461539,14243,LAC,LAC,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,43.7,2.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1372,1347152,0
KJ Martin,PHI,SF/PF,3900,2.7,18.09,19.5,3.79,20.93,79.0,4.638461538461539,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,12.4,8.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1354,1347240,0
Jalen Wilson,BKN,SF,5000,2.7,21.06,23.75,9.8,23.77,75.0,4.212,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,16.7,2.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1639,1347198,0
Nic Claxton,BKN,C,6000,2.7,28.5,30.5,17.99,32.01,89.0,4.75,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,25.0,21.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1109,1347185,0
Isaiah Stewart,DET,C,4100,2.7,18.13,10.0,13.37,30.97,85.0,4.421951219512195,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,20.6,7.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1293,1347231,0
Kelly Oubre Jr.,PHI,SG,5300,2.7,27.6,33.0,17.19,28.84,84.0,5.207547169811321,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,24.0,1.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,265,1347191,0
Caleb Martin,PHI,PF,4800,2.5,18.71,21.25,14.02,29.29,82.0,3.897916666666667,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,22.0,4.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1174,1347205,0
Jonathan Isaac,ORL,PF/C,4000,2.5,14.18,28.0,9.24,25.38,79.0,3.545,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,17.0,16.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,854,1347235,0
Pelle Larsson,MIA,SF,3200,2.5,9.72,21.0,4.87,17.84,61.0,3.0375,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,11.4,9.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1790,1347269,0
Eric Gordon,PHI,SG/SF,3000,2.4,7.97,0.0,3.57,15.9,79.0,2.6566666666666667,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,9.7,7.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,392,1347283,0
Jett Howard,ORL,SF,3000,2.4,7.54,0.0,1.26,12.3,54.0,2.513333333333333,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,7.1,16.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1675,1347281,0
Jaden Ivey,DET,PG/SG,7900,2.4,30.18,17.5,23.3,41.17,86.0,3.820253164556962,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,32.1,14.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1544,1347160,0
Kai Jones,LAC,PF/C,3000,2.4,4.3,16.25,0.61,12.92,59.0,1.4333333333333333,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,6.4,1.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1421,1347279,0
Armel Traore,LAL,PF,3000,2.4,4.02,14.25,0.88,7.82,0.0,1.3399999999999999,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,4.4,13.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1808,1347345,0
Johnny Furphy,IND,SG/SF,3000,2.4,5.83,24.25,1.51,9.95,62.0,1.9433333333333334,14247,BKN,BKN,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,5.7,23.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1779,1347341,0
Bones Hyland,LAC,PG,3000,2.4,16.16,26.0,0.0,30.81,62.0,5.386666666666667,14243,LAC,MIN,MIN@LAC 7:30 PM,/Date(1733358600000-0500)/,8.3,6.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1443,1347294,0
Guerschon Yabusele,PHI,PF/C,6000,2.3,27.62,32.25,12.5,33.47,79.0,4.6033333333333335,14246,PHI,ORL,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,22.3,2.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,806,1347184,0
Simone Fontecchio,DET,PF,3400,2.3,12.95,6.0,8.16,19.99,79.0,3.8088235294117645,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,12.9,7.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1624,1347263,0
Gabe Vincent,LAL,PG/SG,3500,2.3,10.49,22.0,1.43,12.38,78.0,2.9971428571428573,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,6.8,14.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1270,1347255,0
Drew Peterson,BOS,PF,3500,2.3,11.41,1.25,1.36,14.57,48.0,3.2600000000000002,14244,BOS,DET,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,8.4,19.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1742,1347258,0
Keon Johnson,BKN,PG/SG,4500,2.3,22.05,16.75,7.04,21.74,59.0,4.9,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,12.7,21.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1427,1347215,0
De'Andre Hunter,ATL,SF/PF,4900,2.3,24.44,36.25,16.47,36.21,86.0,4.987755102040817,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,27.6,30.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1152,1347199,0
Shake Milton,BKN,PG/SG,4200,2.3,14.31,29.25,1.98,22.36,64.0,3.407142857142857,14247,BKN,IND,IND@BKN 4:30 PM,/Date(1733347800000-0500)/,11.3,5.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,966,1347227,0
Kobe Bufkin,ATL,PG,3200,2.3,10.9,6.25,7.84,17.88,77.0,3.40625,14242,MIL,MIL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,12.6,8.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1672,1347270,0
Alec Burks,MIA,PG/SG,3100,2.3,5.57,0.0,4.77,26.2,73.0,1.7967741935483872,14245,MIA,LAL,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,11.7,27.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,553,1347275,0
Malik Beasley,DET,SG/SF,5900,2.3,20.6,36.5,17.94,36.78,80.0,3.4915254237288136,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,24.7,26.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,781,1347187,0
Ronald Holland II,DET,SF,3300,2.2,11.4,18.0,4.85,18.94,69.0,3.454545454545455,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,11.3,7.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1773,1347265,0
Cam Reddish,LAL,SF/PF,3400,2.2,8.59,4.5,1.51,17.86,71.0,2.526470588235294,14245,MIA,MIA,LAL@MIA 4:30 PM,/Date(1733347800000-0500)/,10.4,12.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1149,1347262,0
Marcus Sasser,DET,PG,3500,2.2,6.96,24.0,1.07,23.61,73.0,1.9885714285714287,14244,BOS,BOS,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,11.0,11.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1659,1347254,0
Cole Anthony,ORL,PG/SG,3100,2.2,6.68,0.0,2.29,19.74,80.0,2.1548387096774193,14246,PHI,PHI,ORL@PHI 4:30 PM,/Date(1733347800000-0500)/,10.6,22.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1309,1347272,0
Delon Wright,MIL,PG,3100,2.2,9.49,10.5,1.5,18.1,74.0,3.061290322580645,14242,MIL,ATL,ATL@MIL 5:00 PM,/Date(1733349600000-0500)/,9.5,16.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,98,1347273,0
Neemias Queta,BOS,C,4200,2.1,9.89,0.0,7.42,26.39,59.0,2.354761904761905,14244,BOS,DET,DET@BOS 4:30 PM,/Date(1733347800000-0500)/,16.2,25.0,30.0,NBA,DraftKings,2223,2025-09-18T02:59:32.596795+00:00,1429,1347226,0
