period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2336,174768,NBA $20K mini-MAX [150 Max Entry],4,47562,0.5,20000.0
2336,174770,NBA Single Entry $5 Double Up,1,459,5.0,2000.0
2336,174777,NBA $2 Double Up,1,1149,2.0,2000.0
2336,174780,NBA $150K Fadeaway [$50K to 1st],4,9803,18.0,150000.0
2336,174805,NBA Showdown $70K Fadeaway [$20K to 1st] (SAS @ LAC),4,4575,18.0,70000.0
