player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Mikal Bridges,NYK,SG/SF,6000,9.3,28.27,23.75,23.09,37.97,86.0,4.711666666666667,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,30.0,1.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1028,1353274,0
Julius Randle,MIN,PF/C,7800,9.1,38.05,25.5,29.22,42.72,90.0,4.878205128205128,15141,SAS,SAS,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,36.6,8.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,338,1353252,0
Shaedon Sharpe,POR,PG/SG,5800,9.0,28.4,28.25,17.32,36.77,82.0,4.896551724137931,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,26.6,4.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1619,1353276,0
Jaren Jackson Jr.,MEM,PF/C,7300,9.0,33.24,36.25,31.56,46.66,87.0,4.553424657534247,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,37.8,19.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1059,1353255,0
Cole Anthony,ORL,PG/SG,4200,8.9,18.54,16.0,2.09,19.91,79.0,4.414285714285714,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,11.2,23.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1309,1353326,0
Draymond Green,GSW,PF/C,6400,8.3,29.89,36.25,23.74,37.36,85.0,4.6703125,15142,GSW,DAL,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,29.1,29.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,300,1353268,0
Donte DiVincenzo,MIN,PG/SG,4000,8.2,18.82,16.25,10.75,27.06,84.0,4.705,15141,SAS,SAS,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,20.6,11.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,988,1353333,0
Josh Hart,NYK,SF/PF,7000,8.1,31.3,33.75,28.01,47.09,85.0,4.4714285714285715,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,36.8,16.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,875,1353258,0
Devin Vassell,SAS,SG,5500,8.0,27.02,4.0,21.08,41.05,87.0,4.912727272727273,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,27.7,19.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1356,1353285,0
Tyus Jones,PHX,PG,6200,7.2,29.94,30.5,23.74,39.26,86.0,4.829032258064516,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,29.6,3.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,501,1353270,0
Jaylen Wells,MEM,SG/SF,3900,7.0,17.24,8.0,12.31,28.28,84.0,4.42051282051282,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,19.9,15.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1831,1353337,0
Nickeil Alexander-Walker,MIN,SG/SF,3800,7.0,17.0,30.25,13.16,27.18,77.0,4.473684210526316,15141,SAS,SAS,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,19.1,11.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1204,1353345,0
Johnny Davis,WAS,SG/SF,3300,6.5,15.94,13.75,1.48,15.55,68.0,4.83030303030303,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,7.8,14.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1563,1353364,0
Carlton Carrington,WAS,PG/SG,5200,6.3,24.99,30.0,12.95,27.46,81.0,4.80576923076923,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,22.5,18.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1795,1353294,0
Toumani Camara,POR,SG/SF,4500,6.2,21.65,30.25,13.62,29.42,84.0,4.811111111111111,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,22.1,23.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1725,1353314,0
Jordan Poole,WAS,PG/SG,7200,6.0,35.89,39.25,18.38,48.09,82.0,4.9847222222222225,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,34.7,18.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1177,1353256,0
Precious Achiuwa,NYK,PF/C,3700,5.9,14.65,12.25,7.1,22.47,81.0,3.959459459459459,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,17.8,9.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1307,1353351,0
Alexandre Sarr,WAS,PF/C,5500,5.9,26.84,26.5,16.72,36.72,83.0,4.88,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,26.8,27.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1794,1353288,0
Moritz Wagner,ORL,C,4900,5.8,22.29,45.5,16.83,34.51,81.0,4.548979591836734,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,23.7,14.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1022,1353301,0
Naz Reid,MIN,PF/C,4900,5.6,24.74,19.5,16.36,32.05,84.0,5.048979591836734,15141,SAS,SAS,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,25.0,29.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1238,1353303,0
Julian Champagnie,SAS,SG/SF,5500,5.4,23.9,25.5,19.41,33.12,80.0,4.345454545454545,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,25.1,12.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1533,1353287,0
Desmond Bane,MEM,SG/SF,6700,5.1,32.35,25.75,20.92,41.11,87.0,4.828358208955224,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,31.7,15.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1362,1353262,0
Spencer Dinwiddie,DAL,PG,3900,5.1,18.52,8.75,8.05,31.86,82.0,4.748717948717949,15142,GSW,GSW,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,17.2,8.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,146,1353338,0
Donovan Clingan,POR,C,5000,4.8,23.39,28.25,10.2,30.46,85.0,4.678,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,19.5,25.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1846,1353299,0
Marcus Smart,MEM,PG/SG,4400,4.7,21.24,15.25,11.26,32.02,83.0,4.827272727272726,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,21.6,9.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,14,1353318,0
Jerami Grant,POR,PF,6000,4.6,29.37,35.0,18.67,34.46,84.0,4.8950000000000005,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,28.4,16.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,64,1353273,0
Daniel Gafford,DAL,C,4800,4.2,21.91,21.25,20.14,34.3,85.0,4.564583333333333,15142,GSW,GSW,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,25.6,5.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1132,1353307,0
Devin Booker,PHX,PG/SG,9700,4.2,45.09,42.25,33.68,53.82,89.0,4.648453608247423,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,43.0,16.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,346,1353241,0
Jaylen Brown,BOS,SG/SF,8500,4.1,38.97,28.25,33.64,49.67,88.0,4.584705882352941,15145,WAS,WAS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,42.2,12.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,658,1353248,0
Karl-Anthony Towns,NYK,C,10000,4.0,45.96,58.0,36.64,61.31,89.0,4.596,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,51.9,2.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,512,1353238,0
Cameron Payne,NYK,PG/SG,3300,3.9,13.55,5.5,10.01,25.4,76.0,4.106060606060606,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,17.6,2.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,542,1353368,0
Wendell Carter Jr.,ORL,PF/C,5200,3.8,25.95,11.75,17.36,31.42,84.0,4.990384615384615,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,23.7,5.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,972,1353293,0
Deni Avdija,POR,SF/PF,5800,3.8,23.94,29.75,18.17,38.46,84.0,4.127586206896552,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,27.3,4.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1317,1353277,0
Jonas Valanciunas,WAS,C,5400,3.6,25.33,7.75,15.03,38.78,84.0,4.69074074074074,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,27.5,4.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,97,1353289,0
Kentavious Caldwell-Pope,ORL,SG,4400,3.5,20.67,12.5,10.76,26.61,83.0,4.697727272727272,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,18.2,4.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,145,1353321,0
Jake LaRavia,MEM,SF/PF,4000,3.5,15.56,8.0,13.4,29.97,84.0,3.89,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,22.2,2.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1606,1353332,0
Royce O'Neale,PHX,SF/PF,5700,3.4,27.63,22.5,18.48,32.8,83.0,4.847368421052631,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,25.6,24.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,928,1353279,0
Chris Paul,SAS,PG,6800,3.4,30.39,21.0,23.63,39.5,85.0,4.469117647058824,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,31.3,2.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,318,1353260,0
Jonathan Isaac,ORL,PF/C,3900,3.3,16.06,13.25,8.64,26.64,79.0,4.1179487179487175,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,17.5,14.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,854,1353342,0
Max Christie,LAL,SG/SF,3800,3.3,16.6,13.0,6.85,22.72,63.0,4.36842105263158,15144,LAL,MEM,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,13.2,7.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1578,1353343,0
Andrew Wiggins,GSW,SF/PF,6600,3.2,29.21,44.75,18.83,39.76,83.0,4.425757575757576,15142,GSW,DAL,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,30.1,13.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,513,1353266,0
Jusuf Nurkic,PHX,C,6300,3.2,31.31,33.5,13.18,39.41,82.0,4.96984126984127,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,26.4,23.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,494,1353269,0
Anthony Davis,LAL,C,10700,2.9,53.3,69.0,40.28,62.38,90.0,4.981308411214953,15144,LAL,MEM,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,53.2,11.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,387,1353237,0
Lindy Waters III,GSW,SG/SF,3400,2.9,13.31,31.25,5.39,18.95,56.99999999999999,3.9147058823529415,15142,GSW,DAL,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,12.8,1.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1525,1353362,0
Ja Morant,MEM,PG,8800,2.8,41.92,41.25,32.55,54.23,89.0,4.763636363636364,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,43.2,8.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1228,1353246,0
Jared Butler,WAS,PG,3800,2.7,17.77,12.25,4.14,18.45,69.0,4.676315789473684,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,11.7,14.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1432,1353347,0
OG Anunoby,NYK,SF/PF,6200,2.5,30.34,16.25,23.83,44.29,86.0,4.893548387096774,15147,ORL,ORL,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,32.6,16.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,828,1353271,0
Quentin Grimes,DAL,SG/SF,4100,2.5,15.95,20.5,9.87,33.76,79.0,3.8902439024390247,15142,GSW,GSW,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,17.2,21.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1395,1353329,0
Santi Aldama,MEM,PF,5600,2.5,22.08,13.75,21.23,41.42,82.0,3.9428571428571426,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,30.8,2.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1441,1353282,0
Malaki Branham,SAS,PG/SG,3200,2.4,4.89,1.5,4.13,16.41,78.0,1.5281249999999997,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,11.0,19.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1600,1353373,0
Kyle Anderson,GSW,SF/PF,3200,2.4,7.43,0.0,5.39,20.89,82.0,2.321875,15142,GSW,DAL,DAL@GSW 5:30 PM,/Date(1734301800000-0500)/,14.3,29.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,439,1353369,0
Ryan Dunn,PHX,PF,3300,2.4,9.98,6.0,6.82,19.9,80.0,3.0242424242424244,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,13.4,26.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1811,1353363,0
Blake Wesley,SAS,PG,3500,2.3,7.41,13.5,0.0,18.17,70.0,2.117142857142857,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,8.6,19.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1596,1353357,0
Tristan da Silva,ORL,SF/PF,4000,2.3,13.48,26.75,10.16,19.74,81.0,3.37,15147,ORL,NYK,NYK@ORL 3:00 PM,/Date(1734292800000-0500)/,15.1,30.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1792,1353336,0
Jabari Walker,POR,PF/C,4000,2.3,10.85,4.5,2.18,14.04,75.0,2.7125,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,8.9,30.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1617,1353335,0
Mason Plumlee,PHX,C,4400,2.3,11.1,8.5,7.12,28.5,80.0,2.5227272727272725,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,16.7,18.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,529,1353320,0
Scotty Pippen Jr.,MEM,PG,4700,2.3,14.06,5.0,10.66,35.5,84.0,2.991489361702128,15144,LAL,LAL,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,25.9,9.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1577,1353309,0
Robert Williams,POR,PF/C,5300,2.3,17.69,12.75,14.31,35.26,83.0,3.337735849056604,15143,PHX,PHX,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,24.8,20.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,953,1353291,0
Jeremy Sochan,SAS,PF,6500,2.3,27.19,46.75,18.01,44.02,83.0,4.183076923076923,15141,SAS,MIN,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,31.4,9.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1599,1353267,0
D'Angelo Russell,LAL,PG,5900,2.3,21.61,15.25,13.97,36.94,85.0,3.6627118644067793,15144,LAL,MEM,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,25.6,19.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,339,1353275,0
Dalton Knecht,LAL,SG/SF,5000,2.3,16.0,7.75,11.48,35.87,74.0,3.2,15144,LAL,MEM,MEM@LAL 6:30 PM,/Date(1734305400000-0500)/,19.1,28.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1806,1353298,0
Grayson Allen,PHX,SG,4900,2.3,21.68,20.0,13.23,28.86,84.0,4.424489795918367,15143,PHX,POR,POR@PHX 5:00 PM,/Date(1734300000000-0500)/,20.4,27.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1078,1353302,0
Anthony Gill,WAS,PF/C,3100,2.2,9.86,6.5,0.93,9.91,56.00000000000001,3.180645161290322,15145,WAS,BOS,BOS@WAS 3:00 PM,/Date(1734292800000-0500)/,5.2,7.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1314,1353375,0
Rob Dillingham,MIN,PG,3000,2.2,5.15,9.25,0.0,15.42,17.0,1.7166666666666668,15141,SAS,SAS,MIN@SAS 4:00 PM,/Date(1734296400000-0500)/,7.1,27.0,30.0,NBA,DraftKings,2343,2025-09-18T03:02:28.930926+00:00,1844,1353440,0
