player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Bobby Portis,MIL,PF/C,5300,74.9,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,114,1356492
Scotty Pippen Jr.,MEM,PG,3600,63.45,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1577,1356592
Jalen Johnson,ATL,PF,8800,42.25,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1415,1356411
Khris Middleton,MIL,SG/SF,5200,31.9,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,188,1356498
Bogdan Bogdanovic,ATL,SG/SF,4600,29.07,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,884,1356528
Kevin Durant,PHX,PF/C,9100,28.75,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,535,1356406
Victor Wembanyama,SAS,C,10900,26.28,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1710,1356396
Desmond Bane,MEM,SG/SF,6600,25.82,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1362,1356450
Kyrie Irving,DAL,PG/SG,8200,22.27,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,125,1356420
De'Andre Hunter,ATL,SF/PF,5500,18.83,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1152,1356483
Jaren Jackson Jr.,MEM,PF/C,7400,17.39,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1059,1356429
Dyson Daniels,ATL,PG/SG,6200,16.82,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1587,1356460
Tyler Herro,MIA,PG,7200,16.4,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1156,1356434
Brook Lopez,MIL,C,5500,16.2,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,34,1356489
Karl-Anthony Towns,NYK,C,10400,14.34,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,512,1356397
Devin Vassell,SAS,SG/SF,5400,13.94,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1356,1356490
Ben Simmons,BKN,PG,5700,13.55,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,676,1356480
Jayson Tatum,BOS,SF/PF,10300,10.43,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,802,1356398
Zach Edey,MEM,C,4700,10.15,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1832,1356516
Ryan Rollins,MIL,PG,3000,9.52,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1571,1356678
Collin Sexton,UTA,PG/SG,5000,9.44,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,977,1356506
Cameron Johnson,BKN,SF/PF,7300,9.34,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1192,1356432
Jaime Jaquez Jr.,MIA,SF/PF,3800,9.22,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1673,1356574
Goga Bitadze,ORL,C,5900,8.37,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1144,1356472
Zaccharie Risacher,ATL,SF,3600,8.36,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1785,1356591
Ivica Zubac,LAC,C,7000,7.88,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,735,1356437
Nic Claxton,BKN,C,5600,7.66,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1109,1356482
Anthony Black,ORL,PG/SG,4700,7.25,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1674,1356524
Cole Anthony,ORL,PG/SG,3700,6.52,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1309,1356585
Lauri Markkanen,UTA,SF/PF,6700,6.28,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,832,1356445
Kristaps Porzingis,BOS,C,7400,5.99,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,52,1356430
Bam Adebayo,MIA,C,8200,5.98,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,852,1356421
Taurean Prince,MIL,SF/PF,3400,5.77,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,707,1356610
Tristan da Silva,ORL,SF/PF,4100,5.7,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1792,1356556
Zach LaVine,CHI,SG/SF,7300,5.48,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,502,1356433
Clint Capela,ATL,C,5500,5.43,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,422,1356488
Jalen Brunson,NYK,PG,8200,5.34,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1039,1356419
Cade Cunningham,DET,PG,10200,5.14,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1409,1356399
Anthony Edwards,MIN,PG/SG,8900,5.14,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1372,1356409
Marcus Smart,MEM,PG/SG,4100,5.01,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,14,1356552
James Harden,LAC,PG,9500,4.91,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,425,1356402
Norman Powell,LAC,SG/SF,6800,4.63,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,91,1356443
Dru Smith,MIA,PG,4100,4.39,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1468,1356550
Moritz Wagner,ORL,C,4600,4.1,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1022,1356525
Yves Missi,NOP,C,5500,3.87,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1819,1356484
Larry Nance Jr.,ATL,PF/C,4300,3.83,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,337,1356545
Jordan Clarkson,UTA,SG,5300,3.68,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,331,1356495
Tyrese Maxey,PHI,PG,8700,3.68,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1285,1356412
Derrick White,BOS,PG/SG,6900,3.58,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,902,1356441
Malcolm Brogdon,WAS,PG/SG,5300,3.58,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,705,1356493
Nikola Jovic,MIA,PF/C,3100,3.52,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1557,1356637
Mikal Bridges,NYK,SG/SF,5900,3.52,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1028,1356470
Wendell Carter Jr.,ORL,PF/C,4800,3.51,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,972,1356515
Gary Trent Jr.,MIL,SG/SF,3600,3.49,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1072,1356598
Walker Kessler,UTA,C,6400,3.47,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1625,1356455
Deandre Ayton,POR,C,6700,3.09,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1025,1356447
Jeremy Sochan,SAS,PF,6500,3.02,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1599,1356453
Anfernee Simons,POR,PG,6600,2.89,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1071,1356448
CJ McCollum,NOP,PG/SG,7100,2.75,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,527,1356436
Dejounte Murray,NOP,PG,8300,2.56,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,767,1356417
Evan Mobley,CLE,PF/C,7500,2.54,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1405,1356428
Royce O'Neale,PHX,SF/PF,5300,2.53,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,928,1356494
Alexandre Sarr,WAS,PF/C,5500,2.53,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1794,1356485
Spencer Dinwiddie,DAL,PG,4700,2.5,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,146,1356517
Nikola Vucevic,CHI,C,8400,2.48,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,251,1356416
Rudy Gobert,MIN,C,6300,2.47,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,558,1356457
John Collins,UTA,PF/C,7100,2.15,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,845,1356435
Jordan Poole,WAS,PG/SG,7600,2.15,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1177,1356425
Paul George,PHI,SF/PF,8600,2.12,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,166,1356414
Tyus Jones,PHX,PG,5800,2.09,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,501,1356476
Jusuf Nurkic,PHX,C,6200,2.07,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,494,1356462
OG Anunoby,NYK,SF/PF,6100,2.01,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,828,1356464
Santi Aldama,MEM,PF,5600,1.92,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1441,1356481
Malik Beasley,DET,SG/SF,5200,1.86,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,781,1356496
Klay Thompson,DAL,SG/SF,5400,1.83,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,308,1356491
Donovan Mitchell,CLE,PG/SG,8500,1.82,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,927,1356415
Trey Murphy III,NOP,SG/SF,6500,1.77,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1431,1356454
Herbert Jones,NOP,SF/PF,5100,1.74,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1433,1356501
Jaylen Brown,BOS,SG/SF,8300,1.7,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,658,1356418
Ayo Dosunmu,CHI,PG/SG,6300,1.59,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1404,1356459
Josh Hart,NYK,SF/PF,7000,1.52,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,875,1356440
Jaden McDaniels,MIN,SF,4500,1.51,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1370,1356530
Bilal Coulibaly,WAS,SF,5800,1.44,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1676,1356475
Jaylen Wells,MEM,SG/SF,3700,1.3,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1831,1356582
Stephen Curry,GSW,PG,9000,1.29,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,296,1356407
Duncan Robinson,MIA,SG,4000,1.16,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,994,1356558
Julius Randle,MIN,PF/C,7600,1.1,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,338,1356427
PJ Washington,DAL,PF,6800,1.08,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1173,1356444
Jerami Grant,POR,PF,6100,1.04,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,64,1356465
Darius Garland,CLE,PG,7000,1.02,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1135,1356438
Andre Jackson Jr.,MIL,SG/SF,3300,1.01,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1664,1356619
Chris Paul,SAS,PG,6100,100.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,318,1356463
Bradley Beal,PHX,SG/SF,7400,91.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,254,1356431
Keon Johnson,BKN,PG/SG,4200,91.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1427,1356549
Luke Kennard,MEM,SG/SF,3200,89.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,836,1356625
Brandon Clarke,MEM,PF/C,4000,88.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1227,1356559
Grayson Allen,PHX,SG,5000,88.0,167596,NBA,DraftKings,2235,2025-09-18T03:03:55.559579+00:00,1078,1356509
