player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Jaylen Brown,BOS,SG/SF,8200,92.7,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,658,1351867
Kristaps Porzingis,BOS,C,7300,85.52,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,52,1351875
Derrick White,BOS,PG/SG,6700,83.45,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,902,1351879
Trey Murphy III,NOP,SG/SF,6500,77.8,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1431,1351880
Isaiah Stewart,DET,C,3600,65.69,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1293,1351913
Jonathan Mogbo,TOR,PF/C,3900,65.39,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1765,1351908
Jrue Holiday,BOS,PG,5000,58.15,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,393,1351893
Dejounte Murray,NOP,PG,8300,45.68,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,767,1351866
Payton Pritchard,BOS,PG/SG,5400,43.92,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1277,1351887
Yves Missi,NOP,C,5000,28.22,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1819,1351891
Herbert Jones,NOP,SF/PF,5000,28.1,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1433,1351892
Tyler Herro,MIA,PG,7700,20.32,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1156,1351871
Jimmy Butler,MIA,SF/PF,7400,11.56,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,102,1351873
CJ McCollum,NOP,PG/SG,7400,11.56,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,527,1351874
RJ Barrett,TOR,SF,8800,11.44,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1112,1351864
Cade Cunningham,DET,PG,9600,7.66,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1409,1351860
Al Horford,BOS,PF/C,4900,7.48,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,200,1351895
Tobias Harris,DET,PF,5900,5.84,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,241,1351882
Bam Adebayo,MIA,C,8100,4.87,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,852,1351869
Haywood Highsmith,MIA,SF/PF,3800,4.38,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1087,1351909
Duncan Robinson,MIA,SG,4200,3.16,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,994,1351905
Keegan Murray,SAC,SF/PF,5700,2.98,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1580,1351885
De'Aaron Fox,SAC,PG,9000,2.92,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,887,1351863
Brandon Boston Jr.,NOP,PG/SF,4800,2.74,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1426,1351897
Davion Mitchell,TOR,PG/SG,4300,2.43,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1430,1351902
Domantas Sabonis,SAC,C,9500,2.25,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,788,1351861
Jakob Poeltl,TOR,C,7500,2.25,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,685,1351872
Malik Beasley,DET,SG/SF,5200,1.95,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,781,1351889
Gradey Dick,TOR,SG,5800,1.89,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1648,1351884
Terry Rozier,MIA,PG/SG,4500,1.4,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,13,1351900
Dru Smith,MIA,PG,3500,1.34,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1468,1351917
Malik Monk,SAC,PG/SG,7300,1.03,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,864,1351876
Kevin Huerter,SAC,SG/SF,4900,91.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,990,1351894
Ochai Agbaji,TOR,SF/PF,5400,91.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1626,1351888
Paul Reed,DET,C,3000,73.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1283,1351960
Simone Fontecchio,DET,PF,3200,73.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1624,1351921
Tim Hardaway Jr.,DET,SG/SF,3700,67.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,198,1351912
Jaime Jaquez Jr.,MIA,SF/PF,4000,67.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1673,1351907
Ja'Kobe Walter,TOR,SG,4500,43.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1768,1351901
Jaden Ivey,DET,PG/SG,7200,24.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1544,1351877
Ausar Thompson,DET,SF/PF,4200,24.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1656,1351904
Luke Kornet,BOS,C,3500,24.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,820,1351914
Neemias Queta,BOS,C,3700,12.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1429,1351911
Chris Boucher,TOR,PF,4100,12.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,868,1351906
Thomas Bryant,MIA,C,3000,6.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,876,1351924
Nikola Jovic,MIA,PF,3000,6.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1557,1351928
Marcus Sasser,DET,PG,3100,6.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1659,1351922
Bruce Brown,TOR,SG/SF,4700,6.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,979,1351898
Ronald Holland II,DET,SF,3000,6.0,167174,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1773,1351959
Jaylen Brown,BOS,SG/SF,8200,59.61,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,658,1351867
Kristaps Porzingis,BOS,C,7300,46.0,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,52,1351875
Jrue Holiday,BOS,PG,5000,43.75,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,393,1351893
Derrick White,BOS,PG/SG,6700,42.68,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,902,1351879
Isaiah Stewart,DET,C,3600,41.45,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1293,1351913
Jonathan Mogbo,TOR,PF/C,3900,39.7,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1765,1351908
Yves Missi,NOP,C,5000,38.92,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1819,1351891
Herbert Jones,NOP,SF/PF,5000,37.2,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1433,1351892
Trey Murphy III,NOP,SG/SF,6500,34.39,167181,NBA,DraftKings,2341,2025-09-18T03:01:38.777581+00:00,1431,1351880
