player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Giannis Antetokounmpo,MIL,PF/C,11300,79.11,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,178,1445505
Tyrese Haliburton,IND,PG,8200,77.02,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1338,1445510
Pascal Siakam,IND,PF,6900,75.37,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,686,1445517
Alex Caruso,OKC,PG/SG,3400,74.24,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,789,1445553
Myles Turner,IND,C,6100,67.1,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,175,1445522
Donte DiVincenzo,MIN,PG/SG,4200,63.71,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,988,1445538
Andrew Nembhard,IND,PG/SG,4700,44.47,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1548,1445533
Austin Reaves,LAL,PG/SG,6800,36.9,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1482,1445518
John Konchar,MEM,SG/SF,3100,35.51,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1229,1445562
Jaden McDaniels,MIN,SF/PF,4900,34.99,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1370,1445528
Luguentz Dort,OKC,SG/SF,4300,31.51,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1246,1445537
Chet Holmgren,OKC,PF/C,7000,22.45,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1623,1445516
Anthony Edwards,MIN,PG/SG,8700,14.53,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1372,1445509
Bennedict Mathurin,IND,SG/SF,4400,13.58,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1547,1445536
Luka Doncic,LAL,PG,10800,10.97,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1044,1445506
Bobby Portis,MIL,PF/C,5200,9.83,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,114,1445525
Scotty Pippen Jr.,MEM,PG,5100,9.05,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1577,1445526
Isaiah Hartenstein,OKC,C,6300,8.01,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1045,1445521
Naz Reid,MIN,PF/C,5400,7.75,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1238,1445524
Aaron Wiggins,OKC,SF/PF,4500,7.05,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1448,1445535
Ja Morant,MEM,PG,7800,5.83,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1228,1445513
Aaron Nesmith,IND,SG/SF,4600,5.83,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1276,1445534
LeBron James,LAL,SF/PF,9300,5.66,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,126,1445508
Julius Randle,MIN,PF/C,6700,4.61,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,338,1445519
Desmond Bane,MEM,PG/SG,7200,4.53,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1362,1445514
Jalen Williams,OKC,SF/PF,8100,4.18,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1621,1445511
Nickeil Alexander-Walker,MIN,SG/SF,3900,3.66,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1204,1445543
Cason Wallace,OKC,PG/SG,3500,3.57,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1730,1445550
Jaren Jackson Jr.,MEM,PF/C,7100,3.39,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1059,1445515
Dorian Finney-Smith,LAL,PF/C,4000,3.13,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,753,1445542
Damian Lillard,MIL,PG,8000,3.13,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,526,1445512
Kevin Porter Jr.,MIL,PG,4800,2.7,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1134,1445532
Brook Lopez,MIL,C,5000,2.52,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,34,1445527
Rui Hachimura,LAL,SF/PF,4900,2.09,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1165,1445530
Kyle Kuzma,MIL,SF/PF,4900,2.0,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,877,1445529
Zach Edey,MEM,C,6000,1.65,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1832,1445523
Santi Aldama,MEM,PF/C,4800,1.57,175419,NBA,DraftKings,2352,2025-09-18T03:34:38.112386+00:00,1441,1445531
