player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Shai Gilgeous-Alexander,OKC,PG,14200,76.74,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1016,1453794
Pascal Siakam,IND,PF,10200,66.24,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,686,1453797
Jalen Williams,OKC,SF/PF,10800,56.32,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1621,1453795
T.J. McConnell,IND,PG,5000,49.95,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,69,1453804
Bennedict Mathurin,IND,SG/SF,3600,49.4,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1547,1453807
Chet Holmgren,OKC,PF/C,8800,45.8,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1623,1453798
Aaron Nesmith,IND,SG/SF,4800,36.52,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1276,1453805
Luguentz Dort,OKC,SG/SF,4400,28.61,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1246,1453806
Myles Turner,IND,C,6200,27.46,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,175,1453800
Andrew Nembhard,IND,PG/SG,6000,27.19,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1548,1453801
Alex Caruso,OKC,PG/SG,6600,24.63,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,789,1453799
Obi Toppin,IND,PF/C,5600,24.53,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1281,1453802
Cason Wallace,OKC,PG/SG,3200,20.88,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1730,1453808
Aaron Wiggins,OKC,SF/PF,2800,16.98,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1448,1453809
Tyrese Haliburton,IND,PG,10600,14.66,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1338,1453796
Isaiah Hartenstein,OKC,C,5400,13.12,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1045,1453803
Ben Sheppard,IND,PG/SG,1200,6.75,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1661,1453812
Kenrich Williams,OKC,PF/C,1400,4.66,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1035,1453811
Tony Bradley,IND,C,1600,4.09,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,929,1453810
Isaiah Joe,OKC,SG/SF,1000,3.09,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1284,1453813
Jaylin Williams,OKC,C,1000,15.0,177467,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1622,1453822
Shai Gilgeous-Alexander,OKC,PG,14200,75.5,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1016,1453794
Pascal Siakam,IND,PF,10200,58.21,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,686,1453797
Jalen Williams,OKC,SF/PF,10800,55.23,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1621,1453795
Chet Holmgren,OKC,PF/C,8800,48.43,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1623,1453798
T.J. McConnell,IND,PG,5000,44.77,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,69,1453804
Bennedict Mathurin,IND,SG/SF,3600,44.14,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1547,1453807
Aaron Nesmith,IND,SG/SF,4800,38.28,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1276,1453805
Myles Turner,IND,C,6200,33.06,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,175,1453800
Andrew Nembhard,IND,PG/SG,6000,30.54,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1548,1453801
Luguentz Dort,OKC,SG/SF,4400,28.95,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1246,1453806
Alex Caruso,OKC,PG/SG,6600,25.32,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,789,1453799
Obi Toppin,IND,PF/C,5600,24.47,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1281,1453802
Cason Wallace,OKC,PG/SG,3200,19.6,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1730,1453808
Tyrese Haliburton,IND,PG,10600,17.54,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1338,1453796
Aaron Wiggins,OKC,SF/PF,2800,16.33,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1448,1453809
Isaiah Hartenstein,OKC,C,5400,15.77,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1045,1453803
Ben Sheppard,IND,PG/SG,1200,6.7,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1661,1453812
Kenrich Williams,OKC,PF/C,1400,5.44,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1035,1453811
Tony Bradley,IND,C,1600,4.21,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,929,1453810
Isaiah Joe,OKC,SG/SF,1000,2.95,177478,NBA,DraftKings,2394,2025-09-18T03:46:00.945539+00:00,1284,1453813
