player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Isaiah Jackson,IND,C,3800,44.94,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1412,1319709
Jordan Poole,WAS,PG/SG,7500,36.28,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1177,1319600
Jakob Poeltl,TOR,C,6300,33.42,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,685,1319621
Dennis Schroder,BKN,PG/SG,5900,30.55,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,208,1319629
Trae Young,ATL,PG,9900,29.91,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,992,1319575
Jonathan Mogbo,TOR,PF/C,3600,29.63,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1765,1319721
RJ Barrett,TOR,SF,6600,27.55,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1112,1319614
LaMelo Ball,CHA,PG,9600,27.24,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1320,1319577
Jalen Johnson,ATL,PF,7900,27.06,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1415,1319590
Nick Richards,CHA,C,4800,25.94,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1325,1319664
Bilal Coulibaly,WAS,SG/SF,5200,22.5,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1676,1319649
David Roddy,ATL,SF,3500,21.99,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1602,1319729
Tyrese Maxey,PHI,PG,9200,18.22,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1285,1319579
Jalen Suggs,ORL,PG,5500,17.69,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1417,1319640
Paolo Banchero,ORL,PF,9100,17.1,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1561,1319580
Jayson Tatum,BOS,SF/PF,9800,16.82,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,802,1319576
Caleb Martin,PHI,SF/PF,5100,14.97,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1174,1319653
Zaccharie Risacher,ATL,SF,4400,12.92,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1785,1319671
Anthony Davis,LAL,C,10200,12.49,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,387,1319574
Cam Thomas,BKN,SG/SF,7400,11.8,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1390,1319602
Kyshawn George,WAS,SF,3400,11.4,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1793,1319742
Dorian Finney-Smith,BKN,PF/C,4200,10.74,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,753,1319681
Cade Cunningham,DET,PG,8700,9.95,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1409,1319583
Austin Reaves,LAL,PG/SG,6300,9.62,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1482,1319619
Tre Mann,CHA,PG/SG,5000,8.88,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1446,1319656
Corey Kispert,WAS,SG/SF,4900,8.35,164363,NBA,DraftKings,2190,2025-09-18T02:50:17.443257+00:00,1419,1319663
