period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2198,164940,NBA Showdown $100K Fadeaway [$25K to 1st] (PHI @ LAL),4,7843,15.0,100000.0
2198,164967,NBA $350K Friday 8's [$100K to 1st],4,51470,8.0,350000.0
2198,164970,NBA $2 Double Up,1,2298,2.0,4000.0
2198,165005,NBA Showdown $10K Pull Up Jumper [$2K to 1st] (NOP @ ORL),4,1176,10.0,10000.0
2198,165007,NBA Showdown $15K Pull Up Jumper [$5K to 1st] (PHX @ DAL),4,1764,10.0,15000.0
