period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2388,177274,NBA Showdown $25K mini-MAX [150 Entry Max] (NYK @ IND),4,59453,0.5,25000.0
2388,177284,NBA Showdown $500K Shootaround [$100K to 1st] (NYK @ IND),4,29411,20.0,500000.0
