period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2191,164461,NBA Single Entry $10 Double Up,1,459,10.0,4000.0
2191,164462,NBA $350K Fadeaway [$100K to 1st],4,27450,15.0,350000.0
2191,164464,NBA $2 Double Up,1,1724,2.0,3000.0
2191,164468,NBA $30K And-One [20 Entry Max],4,35671,1.0,30000.0
2191,164498,NBA Showdown $10K Pull Up Jumper [$2K to 1st] (MIL @ MEM),4,1176,10.0,10000.0
2191,164507,NBA Showdown $100K Fadeaway [$25K to 1st] (PHX @ LAC),4,7843,15.0,100000.0
