player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Jalen Smith,CHI,C,3500,60.12,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1337,1352297
Vasilije Micic,CHA,PG,5100,53.49,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1729,1352229
Justin Champagnie,WAS,SF/PF,4500,43.45,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1454,1352248
Nikola Jokic,DEN,C,12500,40.74,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,489,1352170
Norman Powell,LAC,SG/SF,6300,37.46,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,91,1352208
Joel Embiid,PHI,C,9500,24.99,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,63,1352175
Dean Wade,CLE,SF/PF,3800,20.34,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1136,1352284
Miles Bridges,CHA,PF,6000,20.25,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1006,1352212
Donovan Mitchell,CLE,PG/SG,8900,19.66,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,927,1352178
Caris LeVert,CLE,PG/SG,4700,19.46,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,664,1352238
Brandon Miller,CHA,SG/SF,9000,19.36,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1681,1352177
Rui Hachimura,LAL,SF/PF,5500,19.11,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1165,1352221
Cameron Johnson,BKN,SF/PF,7000,19.09,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1192,1352198
Naz Reid,MIN,PF/C,4600,18.5,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1238,1352242
Jarrett Allen,CLE,C,6800,16.68,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,814,1352201
Zach LaVine,CHI,SG/SF,7800,14.7,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,502,1352189
Kevin Porter Jr.,LAC,PG,4200,14.19,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1134,1352259
James Harden,LAC,PG,9700,13.34,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,425,1352174
Darius Garland,CLE,PG,7500,13.06,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1135,1352192
Anthony Davis,LAL,C,11000,11.6,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,387,1352171
Coby White,CHI,PG/SG,6900,11.34,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1131,1352200
Ja Morant,MEM,PG,8700,10.65,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1228,1352180
Aaron Gordon,DEN,PF,5500,10.58,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,240,1352220
Alexandre Sarr,WAS,PF/C,5400,9.97,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1794,1352223
Josh Giddey,CHI,PG,6500,9.72,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1445,1352205
Jaden McDaniels,MIN,SF,4000,9.63,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1370,1352272
Bilal Coulibaly,WAS,SF,5200,9.5,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1676,1352225
Anthony Edwards,MIN,PG/SG,9200,9.26,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1372,1352176
Jared Butler,WAS,PG,3700,8.91,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1432,1352289
Donte DiVincenzo,MIN,PG/SG,3900,8.5,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,988,1352282
Jaren Jackson Jr.,MEM,PF/C,7600,8.43,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1059,1352191
D'Angelo Russell,LAL,PG,6100,8.34,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,339,1352211
Brandon Clarke,MEM,PF/C,4300,8.33,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1227,1352254
Jordan Poole,WAS,PG/SG,7300,7.75,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1177,1352194
Jonas Valanciunas,WAS,C,5500,7.28,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,97,1352218
Russell Westbrook,DEN,PG,6300,7.15,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,549,1352209
Julius Randle,MIN,PF/C,7900,6.72,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,338,1352187
Desmond Bane,MEM,SG/SF,6700,6.61,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1362,1352203
Santi Aldama,MEM,PF,5600,6.26,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1441,1352217
Paul George,PHI,SF/PF,8000,5.98,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,166,1352186
Nicolas Batum,LAC,PF/C,3100,5.93,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,273,1352315
Andrew Nembhard,IND,PG/SG,4300,5.47,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1548,1352257
Nic Claxton,BKN,C,5900,5.27,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1109,1352213
Georges Niang,CLE,SF/PF,4200,5.23,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,701,1352258
Michael Porter Jr.,DEN,SF/PF,7100,4.85,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1063,1352197
Matas Buzelis,CHI,SF/PF,3600,4.54,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1770,1352294
Tyrese Maxey,PHI,PG,8800,4.53,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1285,1352179
Nickeil Alexander-Walker,MIN,SG/SF,3800,4.49,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1204,1352285
Mike Conley,MIN,PG,4700,4.38,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,463,1352239
Kelly Oubre Jr.,PHI,SG,5500,4.32,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,265,1352219
Carlton Carrington,WAS,PG/SG,5200,4.28,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1795,1352226
Austin Reaves,LAL,PG/SG,6300,3.79,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,1482,1352207
Kris Dunn,LAC,PG/SG,4000,3.56,167207,NBA,DraftKings,2342,2025-09-18T03:01:57.531250+00:00,782,1352271
