period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2305,172770,NBA $20K mini-MAX [150 Max Entry],4,47562,0.5,20000.0
2305,172771,NBA $222K Fadeaway [$50K to 1st],4,17429,15.0,222222.0
2305,172772,NBA $2 Double Up,1,574,2.0,1000.0
2305,172819,NBA Showdown $40K Fadeaway [$10K to 1st]  (BKN @ CHA),4,3137,15.0,40000.0
2305,172832,NBA Showdown $60K Fadeaway [$20K to 1st] (LAL @ BOS),4,4705,15.0,60000.0
