player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Obi Toppin,IND,PF/C,4000,72.8,21.32,14.25,11.24,24.42,82.0,5.33,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,19.7,4.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1281,1453378,0
Tyrese Haliburton,IND,PG,11200,65.7,47.16,36.75,29.66,62.28,87.0,4.210714285714285,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,43.0,1.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1338,1453367,0
Jalen Williams,OKC,SF/PF,10000,63.4,41.36,34.25,31.55,47.54,90.0,4.136,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,40.2,30.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1621,1453368,0
Shai Gilgeous-Alexander,OKC,PG,12400,50.3,52.96,61.75,43.63,62.4,92.0,4.2709677419354835,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,53.3,5.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1016,1453366,0
Chet Holmgren,OKC,PF/C,8000,49.7,32.39,25.5,24.81,42.04,86.0,4.04875,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,34.1,2.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1623,1453370,0
Pascal Siakam,IND,PF,9600,48.5,40.39,33.25,25.8,46.79,88.0,4.207291666666667,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,37.0,8.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,686,1453369,0
T.J. McConnell,IND,PG,3600,40.1,15.64,28.25,10.92,25.3,82.0,4.344444444444444,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,20.4,20.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,69,1453379,0
Alex Caruso,OKC,PG/SG,5800,29.6,20.3,26.25,11.49,31.89,84.0,3.5000000000000004,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,19.4,3.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,789,1453375,0
Aaron Nesmith,IND,SG/SF,6800,25.6,22.98,21.0,18.68,37.42,83.0,3.3794117647058823,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,23.2,2.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1276,1453373,0
Isaiah Joe,OKC,SG/SF,1200,24.1,8.36,2.75,3.35,15.93,80.0,6.966666666666667,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,16.8,17.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1284,1453384,0
Cason Wallace,OKC,PG/SG,4800,23.9,17.58,15.25,10.79,21.87,83.0,3.6624999999999996,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,20.0,20.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1730,1453377,0
Luguentz Dort,OKC,SG/SF,5400,20.0,21.84,9.5,9.91,25.53,82.0,4.044444444444444,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,21.1,14.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1246,1453376,0
Andrew Nembhard,IND,PG/SG,7000,19.2,25.59,28.0,18.66,37.53,84.0,3.6557142857142857,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,25.0,22.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1548,1453372,0
Myles Turner,IND,C,7600,18.6,24.04,26.0,19.22,38.12,86.0,3.163157894736842,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,31.5,23.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,175,1453371,0
Bennedict Mathurin,IND,SG/SF,3000,14.4,13.93,17.5,5.65,24.53,80.0,4.6433333333333335,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,25.2,13.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1547,1453380,0
Aaron Wiggins,OKC,SF/PF,1600,7.8,6.78,28.5,3.66,19.53,77.0,4.2375,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,20.0,3.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1448,1453382,0
Kenrich Williams,OKC,PF/C,1000,6.2,5.01,9.5,0.17,25.45,77.0,5.01,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,13.6,6.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1035,1453385,0
Thomas Bryant,IND,C,1400,5.0,4.75,4.25,2.12,15.01,67.0,3.3928571428571432,15253,OKC,OKC,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,13.4,8.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,876,1453383,0
Isaiah Hartenstein,OKC,C,6000,4.3,19.77,20.5,16.42,31.68,87.0,3.295,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,32.0,13.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1045,1453374,0
Jaylin Williams,OKC,C,1000,3.4,2.84,4.25,0.0,23.06,76.0,2.84,15253,OKC,IND,IND@OKC 5:00 PM,/Date(1749416400000-0400)/,16.8,13.0,30.0,NBA,DraftKings,2390,2025-09-18T03:44:46.883895+00:00,1622,1453395,0
