player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Donovan Mitchell,CLE,PG/SG,8900,89.38,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,927,1449311
Max Strus,CLE,SG/SF,4500,86.51,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1106,1449328
Ty Jerome,CLE,PG,5300,85.55,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1195,1449324
Anthony Edwards,MIN,PG/SG,9400,84.94,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1372,1449308
Jarrett Allen,CLE,C,6500,78.85,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,814,1449317
Dean Wade,CLE,PF,3200,65.45,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1136,1449339
Jimmy Butler,GSW,PF,8600,39.77,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,102,1449312
Draymond Green,GSW,PF/C,5800,39.43,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,300,1449320
Myles Turner,IND,C,6200,32.11,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,175,1449318
Bennedict Mathurin,IND,SG/SF,3500,24.8,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1547,1449333
Sam Merrill,CLE,SG,3500,21.93,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1300,1449334
Tyrese Haliburton,IND,PG,9000,18.71,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1338,1449310
Naz Reid,MIN,PF/C,4600,15.23,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1238,1449327
Stephen Curry,GSW,PG,9200,11.58,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,296,1449309
Rudy Gobert,MIN,C,5900,11.31,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,558,1449319
Buddy Hield,GSW,SG/SF,4200,10.36,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,749,1449330
Donte DiVincenzo,MIN,PG/SG,5000,9.66,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,988,1449326
Julius Randle,MIN,PF/C,7500,9.57,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,338,1449314
Jaden McDaniels,MIN,SF/PF,5600,9.14,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1370,1449321
Andrew Nembhard,IND,PG/SG,5500,8.62,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1548,1449322
Obi Toppin,IND,PF/C,3200,8.44,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1281,1449337
Pascal Siakam,IND,PF,7200,7.75,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,686,1449315
Brandin Podziemski,GSW,PG/SG,5400,7.48,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1685,1449323
Aaron Nesmith,IND,SG/SF,5200,6.88,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1276,1449325
Nickeil Alexander-Walker,MIN,SG/SF,3200,4.18,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1204,1449338
Isaac Okoro,CLE,SG/SF,3100,3.74,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1291,1449341
Moses Moody,GSW,SG/SF,3300,2.61,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1425,1449336
Mike Conley,MIN,PG,3600,1.91,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,463,1449332
Javonte Green,CLE,SF/PF,3000,44.0,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,1108,1449344
Gary Payton II,GSW,SG/SF,3200,26.0,176278,NBA,DraftKings,2366,2025-09-18T03:38:23.282550+00:00,762,1449340
