game_date,n_players,n_teams,has_labels,error,mae_A,mae_B,mae_delta,rmse_A,rmse_B,top5_sum_A,top5_sum_B,max_minutes_A,max_minutes_B,gini_A,gini_B,roster_size_A,roster_size_B,bench_crush_A,bench_crush_B,A_wins_mae,A_wins_top5
2025-12-21,209,12,True,,5.483608094748866,5.822381931544399,-0.3387738367955331,8.566656218195995,8.781760437510782,159.95228415394823,148.04670504524697,36.96833940204468,31.83497495560083,0.26423796402584876,0.17482430194662377,10.833333333333334,10.833333333333334,9.595884544858192,14.705716524637127,True,True
2025-12-22,250,14,True,,7.091737334865795,6.973755892384486,0.11798144248130882,9.987502762904697,9.767294758709761,155.1933935316502,144.7912843732294,37.680344236342194,32.537755217250954,0.24295089461373592,0.16868442085847993,10.857142857142858,10.857142857142858,11.380157611318877,14.929923006423822,False,True
2025-12-23,492,28,True,,7.233444091876678,6.588987232502251,0.6444568593744275,10.507850348511772,9.429866609181127,160.0020364324051,144.37836345473525,38.73824077802784,32.32584192660816,0.2739253418341518,0.17118536957300182,10.928571428571429,10.928571428571429,9.793019951683744,14.631114369385983,False,True
