game_date,rows,coverage_rolling,coverage_global,coverage_raw,improvement_vs_global,improvement_vs_raw
2025-10-21,35,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0
2025-10-22,204,0.9362745098039216,0.9362745098039216,0.9362745098039216,0.0,0.0
2025-10-23,284,0.9612676056338029,0.9612676056338029,0.9612676056338029,0.0,0.0
2025-10-24,170,0.8764705882352941,0.8764705882352941,0.8764705882352941,0.0,0.0
2025-10-25,385,0.9116883116883117,0.9116883116883117,0.9116883116883117,0.0,0.0
2025-10-26,313,0.8945686900958466,0.8977635782747604,0.8977635782747604,-0.0031948881789137795,-0.0031948881789137795
2025-10-27,137,0.8321167883211679,0.8394160583941606,0.8394160583941606,-0.007299270072992692,-0.007299270072992692
2025-10-28,385,0.8675324675324675,0.8727272727272727,0.8727272727272727,-0.0051948051948051965,-0.0051948051948051965
2025-10-29,240,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0
2025-10-30,248,0.9556451612903226,0.9556451612903226,0.9556451612903226,0.0,0.0
2025-10-31,208,0.8557692307692307,0.8653846153846154,0.8653846153846154,-0.009615384615384692,-0.009615384615384692
2025-11-01,176,0.9431818181818182,0.9431818181818182,0.9431818181818182,0.0,0.0
2025-11-17,175,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.0,0.0
2025-11-18,281,0.9466192170818505,0.9466192170818505,0.9466192170818505,0.0,0.0
