player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Myles Turner,IND,C,6500,32.5,31.08,33.25,23.98,48.3,86.0,4.781538461538461,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,32.9,28.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,175,1311750,0
Aaron Gordon,DEN,PF,6300,31.2,33.96,13.5,24.7,43.86,88.0,5.390476190476191,13907,DEN,MIN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,30.5,23.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,240,1311752,0
Pascal Siakam,IND,SF/PF,7400,30.6,35.18,35.5,26.33,48.83,88.0,4.754054054054054,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,39.1,17.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,686,1311747,0
Isaiah Hartenstein,NYK,C,6200,29.4,28.07,16.0,19.64,37.92,85.0,4.52741935483871,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,26.1,7.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1045,1311753,0
Jaden McDaniels,MIN,SF,4300,28.2,20.72,39.5,11.94,28.5,83.0,4.818604651162791,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,19.8,5.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1370,1311762,0
Donte DiVincenzo,NYK,SG/SF,7000,26.5,33.47,52.0,20.22,43.19,84.0,4.781428571428571,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,28.9,22.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,988,1311749,0
Anthony Edwards,MIN,SG/SF,9400,25.1,48.47,41.0,32.81,60.91,87.0,5.156382978723404,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,44.7,28.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1372,1311743,0
T.J. McConnell,IND,PG,4900,25.1,23.54,28.0,15.01,35.74,81.0,4.804081632653061,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,23.6,30.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,69,1311757,0
Jamal Murray,DEN,PG,7500,23.9,33.07,43.25,28.09,47.56,89.0,4.4093333333333335,13907,DEN,MIN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,39.2,9.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,779,1311746,0
Mike Conley,MIN,PG,5600,22.6,25.65,31.5,20.78,35.84,88.0,4.580357142857143,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,27.4,2.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,463,1311756,0
Obi Toppin,IND,PF/C,3900,22.4,17.8,14.75,14.53,30.34,82.0,4.564102564102565,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,20.1,18.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1281,1311766,0
Tyrese Haliburton,IND,PG,8500,21.2,41.02,46.0,31.53,52.79,88.0,4.825882352941177,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,45.7,25.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1338,1311744,0
OG Anunoby,NYK,SF/PF,5800,19.9,30.01,5.5,19.99,35.72,86.0,5.174137931034483,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,28.0,2.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,828,1311755,0
Josh Hart,NYK,SF/PF,7800,19.6,36.71,31.5,27.97,52.66,84.0,4.706410256410257,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,30.2,30.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,875,1311745,0
Nickeil Alexander-Walker,MIN,SG/SF,3800,17.4,13.93,1.5,9.67,31.61,76.0,3.6657894736842107,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,17.5,4.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1204,1311767,0
Ben Sheppard,IND,PG/SG,3100,14.2,9.91,20.75,8.06,16.34,69.0,3.196774193548387,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,9.6,5.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1661,1311772,0
Isaiah Jackson,IND,C,3200,11.4,12.42,11.25,5.17,18.74,65.0,3.8812499999999996,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,15.5,18.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1412,1311770,0
Miles McBride,NYK,PG/SG,4800,8.5,19.57,18.75,7.85,27.02,71.0,4.077083333333333,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,15.4,3.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1396,1311758,0
Justin Holiday,DEN,SG/SF,3100,7.6,8.12,2.0,2.9,14.66,54.0,2.6193548387096772,13907,DEN,MIN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,9.0,1.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,199,1311773,0
Precious Achiuwa,NYK,PF/C,4500,5.2,18.85,5.5,4.83,20.89,81.0,4.188888888888889,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,20.2,9.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1307,1311760,0
Kyle Anderson,MIN,SF/PF,3300,3.2,9.44,3.5,4.03,19.87,82.0,2.860606060606061,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,18.6,7.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,439,1311769,0
Reggie Jackson,DEN,PG,3100,2.1,7.67,1.0,3.6,19.24,76.0,2.4741935483870967,13907,DEN,MIN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,18.1,2.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,152,1311774,0
Alec Burks,NYK,PG/SG,4000,1.9,13.21,33.75,3.17,23.21,75.0,3.3025,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,17.3,3.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,553,1311765,0
Peyton Watson,DEN,PF/C,3000,1.7,6.46,0.0,1.52,21.13,76.0,2.1533333333333333,13907,DEN,MIN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,14.4,3.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1613,1311775,0
Jericho Sims,NYK,C,3000,1.3,3.6,0.0,1.56,13.88,63.0,1.2,13908,NYK,IND,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,7.8,8.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1397,1311788,0
Jalen Smith,IND,PF/C,3000,90.0,4.42,0.0,3.28,23.94,72.0,1.4733333333333334,13908,NYK,NYK,IND@NYK 12:30 PM,/Date(1716136200000-0400)/,19.3,18.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,1337,1311804,0
Monte Morris,MIN,PG,3100,60.0,8.14,0.0,1.61,17.33,78.0,2.6258064516129034,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,11.1,1.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,910,1311771,0
Jordan McLaughlin,MIN,PG/SG,3000,40.0,8.035,0.0,1.21,14.86,64.0,2.6783333333333332,13907,DEN,DEN,MIN@DEN 5:00 PM,/Date(1716152400000-0400)/,9.1,1.0,30.0,NBA,DraftKings,2166,2025-09-18T02:44:08.745100+00:00,959,1311798,0
