period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2058,154151,NBA $10K And-One,4,11890,1.0,10000.0
2058,154154,NBA $100K Fadeaway [$25K to 1st],4,7843,15.0,100000.0
2058,154192,NBA Showdown $50K Fadeaway [$10K to 1st]  (CHI vs POR),4,3921,15.0,50000.0
