player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Shai Gilgeous-Alexander,OKC,PG,10100,8.4,46.49,25.25,34.66,58.75,92.0,4.602970297029703,13830,OKC,DAL,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,52.3,14.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1016,1302693,0
Brandin Podziemski,GSW,PG/SG,5300,8.2,32.45,25.75,12.31,27.76,82.0,6.122641509433963,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,24.2,27.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1685,1302774,0
Rudy Gobert,MIN,C,7700,8.2,41.89,36.75,31.13,51.94,88.0,5.44025974025974,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,37.7,9.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,558,1302715,0
Gregory Jackson,MEM,SF/PF,6800,7.9,31.01,68.5,21.41,38.15,79.0,4.560294117647059,13820,MEM,DEN,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,22.8,10.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1714,1302729,0
Evan Fournier,DET,SG/SF,3500,7.2,16.27,10.75,5.17,24.02,61.0,4.648571428571429,13828,SAS,SAS,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,13.6,14.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,238,1302867,0
Mike Conley,MIN,PG,5500,6.9,29.13,31.5,20.56,38.63,88.0,5.296363636363636,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,27.0,22.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,463,1302768,0
Jabari Smith Jr.,HOU,PF/C,6500,6.8,30.77,30.5,19.01,40.11,84.0,4.733846153846153,13826,LAC,LAC,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,29.9,26.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1594,1302737,0
Trey Murphy III,NOP,SG/SF,6900,6.4,26.98,24.75,27.09,41.57,87.0,3.9101449275362317,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,28.0,23.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1431,1302727,0
Chris Paul,GSW,PG,5800,6.3,31.21,19.5,17.87,33.26,85.0,5.381034482758621,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,27.1,29.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,318,1302756,0
Bradley Beal,PHX,PG/SG,6600,5.9,32.71,59.5,26.64,42.92,87.0,4.956060606060606,13829,MIN,MIN,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,33.3,1.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,254,1302734,0
Kris Murray,POR,SF/PF,4700,5.8,21.6,35.0,15.05,28.98,74.0,4.595744680851064,13821,SAC,SAC,POR@SAC 12:30 PM,/Date(1713112200000-0400)/,14.4,7.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1727,1302794,0
Daniel Theis,LAC,C,3800,5.8,16.09,42.75,6.43,20.98,67.0,4.234210526315789,13826,LAC,HOU,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,14.5,20.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,810,1302847,0
Julian Champagnie,SAS,SG/SF,5000,5.8,24.03,23.75,10.14,29.3,75.0,4.806,13828,SAS,DET,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,14.9,25.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1533,1302781,0
Jaden Ivey,DET,PG/SG,6800,5.5,30.92,16.75,20.93,37.0,86.0,4.5470588235294125,13828,SAS,SAS,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,27.9,17.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1544,1302728,0
AJ Lawson,DAL,SG/SF,3300,5.3,13.52,20.75,0.0,6.09,51.0,4.096969696969697,13830,OKC,OKC,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,5.5,15.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1416,1302895,0
Trayce Jackson-Davis,GSW,C,5900,5.3,33.99,9.0,21.92,35.27,81.0,5.761016949152542,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,19.2,14.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1683,1302754,0
Jusuf Nurkic,PHX,C,6700,5.1,32.57,35.75,22.74,44.57,83.0,4.861194029850746,13829,MIN,MIN,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,34.4,28.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,494,1302731,0
Josh Giddey,OKC,PG/SG,7400,4.9,35.69,26.5,24.2,50.9,86.0,4.8229729729729724,13830,OKC,DAL,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,29.8,15.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1445,1302718,0
Luka Samanic,UTA,SF/PF,4600,4.8,20.6,21.75,0.7,23.67,56.00000000000001,4.478260869565218,13825,GSW,GSW,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,7.5,30.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1224,1302800,0
Jalen Green,HOU,PG/SG,8400,4.8,35.89,26.0,28.24,59.61,85.0,4.272619047619047,13826,LAC,LAC,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,34.0,4.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1435,1302705,0
Talen Horton-Tucker,UTA,PG/SG,4700,4.8,14.3,0.0,8.41,26.87,71.0,3.0425531914893615,13825,GSW,GSW,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,20.8,14.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1191,1302796,0
Rayan Rupert,POR,PG/SG,4100,4.8,16.72,26.0,6.3,20.58,69.0,4.078048780487805,13821,SAC,SAC,POR@SAC 12:30 PM,/Date(1713112200000-0400)/,9.4,16.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1723,1302826,0
Moses Moody,GSW,SG/SF,4300,4.7,19.61,17.25,7.0,21.12,71.0,4.56046511627907,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,15.3,6.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1425,1302821,0
Karl-Anthony Towns,MIN,PF/C,7800,4.7,36.49,18.5,27.74,47.29,87.0,4.6782051282051285,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,40.1,22.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,512,1302713,0
Josh Green,DAL,SF/PF,3900,4.7,21.43,11.75,8.96,21.76,77.0,5.494871794871795,13830,OKC,OKC,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,18.0,22.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1349,1302842,0
Jonathan Kuminga,GSW,PF,6700,4.2,30.21,16.5,23.11,39.08,85.0,4.508955223880597,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,27.6,5.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1424,1302732,0
Amir Coffey,LAC,SF/PF,4300,4.1,20.98,28.25,8.76,22.11,78.0,4.879069767441861,13826,LAC,HOU,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,12.3,1.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1182,1302816,0
Michael Porter Jr.,DEN,SF/PF,6600,4.0,27.01,28.25,23.55,38.45,85.0,4.092424242424243,13820,MEM,MEM,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,31.3,8.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1063,1302733,0
D'Angelo Russell,LAL,PG,7900,3.9,36.99,32.75,24.06,53.1,85.0,4.682278481012658,13822,NOP,NOP,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,34.9,13.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,339,1302711,0
Harrison Barnes,SAC,SF/PF,4700,3.5,23.68,32.25,9.84,29.48,82.0,5.038297872340426,13821,SAC,POR,POR@SAC 12:30 PM,/Date(1713112200000-0400)/,19.7,28.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,293,1302793,0
Marcus Sasser,DET,PG/SG,5100,3.5,26.5,32.75,13.4,29.94,73.0,5.196078431372549,13828,SAS,SAS,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,16.6,30.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1659,1302778,0
Tim Hardaway Jr.,DAL,SG/SF,5200,3.3,24.24,13.25,5.42,28.61,81.0,4.661538461538461,13830,OKC,OKC,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,23.4,8.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,198,1302777,0
Jock Landale,HOU,C,4300,3.1,28.75,13.5,11.44,31.03,67.0,6.686046511627907,13826,LAC,LAC,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,11.8,5.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1492,1302815,0
CJ McCollum,NOP,PG,8300,3.0,46.34,41.0,33.01,52.77,88.0,5.583132530120482,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,36.3,25.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,527,1302707,0
Keyonte George,UTA,PG,6200,3.0,24.08,30.25,16.98,31.9,81.0,3.883870967741935,13825,GSW,GSW,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,24.1,16.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1733,1302746,0
Christian Braun,DEN,PG/SG,4000,2.9,22.78,45.0,9.57,29.05,74.0,5.695,13820,MEM,MEM,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,15.9,20.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1608,1302833,0
Dwight Powell,DAL,C,3300,2.9,17.65,17.0,0.0,9.57,71.0,5.348484848484849,13830,OKC,OKC,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,10.5,2.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,415,1302894,0
Markieff Morris,DAL,PF/C,3000,2.8,12.0,20.75,0.5,6.79,31.0,4.0,13830,OKC,OKC,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,5.4,21.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,354,1302948,0
Scotty Pippen Jr.,MEM,PG,6300,2.8,36.06,27.75,19.68,39.64,84.0,5.723809523809524,13820,MEM,DEN,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,26.4,8.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1577,1302742,0
Herbert Jones,NOP,SF/PF,5600,2.7,25.88,31.25,17.21,31.07,82.0,4.621428571428572,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,23.8,25.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1433,1302762,0
Trey Jemison,MEM,C,5100,2.5,25.98,29.25,10.46,29.91,77.0,5.094117647058824,13820,MEM,DEN,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,17.4,26.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1699,1302779,0
Blake Wesley,SAS,PG/SG,3800,2.1,18.08,39.25,5.34,16.79,72.0,4.757894736842105,13828,SAS,DET,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,10.9,26.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1596,1302845,0
Grayson Allen,PHX,SG/SF,5500,2.1,25.13,34.5,18.0,38.34,85.0,4.569090909090909,13829,MIN,MIN,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,26.6,1.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1078,1302769,0
Brandon Ingram,NOP,PG,7200,2.1,36.61,18.75,28.32,44.65,89.0,5.084722222222222,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,38.3,25.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,734,1302720,0
Jonas Valanciunas,NOP,C,5500,1.9,31.41,5.25,10.88,31.46,84.0,5.710909090909091,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,29.4,19.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,97,1302767,0
Klay Thompson,GSW,SG,6400,1.9,30.47,38.25,22.42,40.39,85.0,4.7609375,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,28.4,30.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,308,1302741,0
Andrew Wiggins,GSW,SF/PF,5800,1.9,26.46,33.0,18.17,37.27,82.0,4.562068965517241,13825,GSW,UTA,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,23.7,14.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,513,1302757,0
Austin Reaves,LAL,PG/SG,7600,1.9,29.99,28.75,20.72,46.91,88.0,3.9460526315789473,13822,NOP,NOP,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,32.0,12.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1482,1302717,0
Sasha Vezenkov,SAC,SF/PF,3100,1.8,5.8,3.25,3.74,15.1,60.0,1.8709677419354838,13821,SAC,POR,POR@SAC 12:30 PM,/Date(1713112200000-0400)/,10.8,11.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1697,1302905,0
Jack White,MEM,PF,3700,1.8,9.84,2.5,0.08,11.49,39.0,2.6594594594594594,13820,MEM,DEN,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,10.8,6.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1614,1302853,0
Kenrich Williams,OKC,PF,3700,1.8,11.08,26.75,6.49,22.29,80.0,2.9945945945945946,13830,OKC,DAL,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,11.8,22.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1035,1302856,0
Jeff Green,HOU,PF/C,3600,1.8,13.95,11.5,8.18,23.32,74.0,3.8749999999999996,13826,LAC,LAC,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,11.9,9.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,466,1302861,0
Taurean Prince,LAL,SF/PF,3900,1.7,13.93,11.75,8.7,22.55,79.0,3.571794871794872,13822,NOP,NOP,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,17.8,4.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,707,1302843,0
Sidy Cissoko,SAS,SG/SF,4000,1.7,16.18,29.0,0.0,15.6,57.99999999999999,4.045,13828,SAS,DET,DET@SAS 12:30 PM,/Date(1713112200000-0400)/,6.6,10.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1711,1302831,0
Nickeil Alexander-Walker,MIN,SG/SF,4300,1.7,19.42,8.5,8.33,31.2,76.0,4.516279069767442,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,17.3,16.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1204,1302819,0
Cason Wallace,OKC,PG/SG,3900,1.7,13.81,19.0,10.04,23.3,80.0,3.5410256410256413,13830,OKC,DAL,DAL@OKC 12:30 PM,/Date(1713112200000-0400)/,14.9,25.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1730,1302841,0
Jose Alvarado,NOP,PG,4400,1.7,17.46,14.75,8.6,24.96,81.0,3.9681818181818183,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,16.1,24.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1486,1302813,0
Terance Mann,LAC,SG,4400,1.7,17.39,36.5,8.66,26.37,81.0,3.952272727272727,13826,LAC,HOU,HOU@LAC 12:30 PM,/Date(1713112200000-0400)/,17.0,13.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1185,1302810,0
Taylor Hendricks,UTA,PF,4500,1.7,18.83,37.5,14.42,28.08,78.0,4.184444444444444,13825,GSW,GSW,UTA@GSW 12:30 PM,/Date(1713112200000-0400)/,17.1,30.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1732,1302807,0
Naz Reid,MIN,PF/C,7200,1.7,27.98,17.5,21.81,46.57,84.0,3.886111111111111,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,25.9,12.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1238,1302721,0
Reggie Jackson,DEN,PG,5200,1.7,20.93,14.0,11.75,29.12,77.0,4.0249999999999995,13820,MEM,MEM,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,19.6,12.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,152,1302776,0
Dyson Daniels,NOP,PG/SG,4700,1.7,21.87,6.0,12.67,27.98,79.0,4.653191489361702,13822,NOP,LAL,LAL@NOP 12:30 PM,/Date(1713112200000-0400)/,18.1,24.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1587,1302795,0
Kentavious Caldwell-Pope,DEN,SG,4600,1.7,19.03,22.0,12.04,30.18,83.0,4.136956521739131,13820,MEM,MEM,DEN@MEM 12:30 PM,/Date(1713112200000-0400)/,20.8,10.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,145,1302798,0
Jaden McDaniels,MIN,SF,4500,1.7,20.2,6.5,13.25,29.12,83.0,4.488888888888889,13829,MIN,PHX,PHX@MIN 12:30 PM,/Date(1713112200000-0400)/,19.6,16.0,30.0,NBA,DraftKings,2133,2025-09-18T02:34:58.834672+00:00,1370,1302806,0
