player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Coby White,CHI,PG,8100,13.7,38.59,25.25,30.94,50.03,84.0,4.764197530864198,13027,CHI,IND,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,32.9,13.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1131,1221301,0
Derrick White,BOS,PG/SG,7100,12.7,38.56,39.5,29.17,47.2,84.0,5.4309859154929585,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,34.9,19.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,902,1221313,0
Tim Hardaway Jr.,DAL,SG/SF,6600,11.9,27.07,46.25,15.46,34.91,82.0,4.101515151515152,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,26.6,1.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,198,1221328,0
Matisse Thybulle,POR,SG/SF,3900,10.5,19.77,12.5,11.35,23.96,75.0,5.069230769230769,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,16.2,26.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1120,1221429,0
Brandon Ingram,NOP,SG/SF,7800,9.5,41.24,43.25,28.3,49.42,88.0,5.287179487179488,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,38.9,15.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,734,1221307,0
Scoot Henderson,POR,PG,5000,9.4,21.82,35.25,13.88,31.46,74.0,4.364,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,21.7,28.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1726,1221379,0
R.J. Hampton,MIA,PG,3400,9.2,8.1,13.5,1.35,22.55,67.0,2.3823529411764706,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,3.8,26.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1365,1221454,0
Desmond Bane,MEM,SG/SF,8100,8.7,38.31,29.75,28.57,57.15,87.0,4.72962962962963,13026,DEN,DEN,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,42.8,7.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1362,1221300,0
Zion Williamson,NOP,PF/C,7700,8.4,42.73,49.0,29.15,49.13,87.0,5.549350649350649,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,38.2,30.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1208,1221309,0
Jalen Duren,DET,C,6200,8.3,31.44,37.0,21.61,45.52,83.0,5.070967741935484,13022,BOS,BOS,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,34.1,4.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1541,1221339,0
Kentavious Caldwell-Pope,DEN,SG,4600,8.3,20.78,22.0,12.86,29.48,84.0,4.517391304347827,13026,DEN,MEM,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,21.1,5.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,145,1221396,0
Jamal Murray,DEN,PG,7700,8.2,41.49,45.75,25.22,49.49,88.0,5.388311688311688,13026,DEN,MEM,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,37.0,21.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,779,1221308,0
Al Horford,BOS,PF/C,6000,8.0,34.6,23.25,16.77,38.42,85.0,5.766666666666667,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,24.0,30.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,200,1221346,0
Andrew Nembhard,IND,PG/SG,5500,8.0,23.64,19.25,9.72,23.72,82.0,4.298181818181818,13027,CHI,CHI,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,17.3,22.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1548,1221364,0
Seth Curry,DAL,SG,4000,8.0,19.79,17.5,2.56,22.47,72.0,4.9475,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,9.6,1.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,370,1221427,0
Haywood Highsmith,MIA,PF,4100,7.4,16.84,5.5,4.55,27.36,57.99999999999999,4.107317073170732,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,15.6,24.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1087,1221422,0
Kristaps Porzingis,BOS,PF/C,7800,7.2,39.16,49.5,26.6,46.93,88.0,5.02051282051282,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,36.5,30.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,52,1221305,0
Jeremy Sochan,SAS,PG/SF,6300,7.0,28.95,30.25,13.45,36.55,81.0,4.595238095238095,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,25.4,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1599,1221334,0
Jaren Jackson Jr.,MEM,PF/C,7000,6.9,31.46,26.5,23.17,49.71,87.0,4.494285714285715,13026,DEN,DEN,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,35.6,5.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1059,1221315,0
Payton Pritchard,BOS,PG/SG,4500,6.9,20.02,19.0,8.72,29.31,65.0,4.448888888888889,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,17.0,20.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1277,1221401,0
Chris Paul,GSW,PG,5700,6.7,25.81,19.0,16.87,38.85,86.0,4.528070175438596,13025,GSW,MIA,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,27.3,21.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,318,1221357,0
Lauri Markkanen,UTA,SF/PF,8400,6.6,41.23,47.5,30.45,52.21,90.0,4.908333333333332,13024,NOP,NOP,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,42.1,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,832,1221293,0
CJ McCollum,NOP,PG,6800,6.6,34.62,39.75,29.13,44.78,89.0,5.091176470588235,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,37.3,11.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,527,1221322,0
Cody Martin,CHA,SG/SF,3800,6.4,16.47,14.0,10.42,19.7,83.0,4.33421052631579,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,14.3,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1176,1221435,0
Myles Turner,IND,C,6900,6.4,31.95,36.5,24.44,43.56,86.0,4.630434782608695,13027,CHI,CHI,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,33.9,21.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,175,1221318,0
Klay Thompson,GSW,SG/SF,6400,6.4,32.73,25.5,23.38,40.12,86.0,5.114062499999999,13025,GSW,MIA,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,27.9,28.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,308,1221333,0
Jrue Holiday,BOS,PG/SG,6700,6.4,36.04,30.25,22.14,40.08,88.0,5.37910447761194,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,32.6,15.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,393,1221323,0
Taurean Prince,LAL,SF,4800,6.3,23.37,17.25,15.42,30.21,76.0,4.86875,13021,LAL,CHA,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,19.4,29.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,707,1221386,0
Moses Brown,POR,C,3900,6.2,17.0,12.75,2.51,24.09,46.0,4.3589743589743595,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,9.5,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1243,1221430,0
Dario Saric,GSW,PF/C,4300,6.2,19.32,19.5,15.01,31.39,71.0,4.493023255813954,13025,GSW,MIA,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,22.7,9.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,675,1221412,0
Ayo Dosunmu,CHI,PG/SG,4800,6.0,20.92,25.75,7.54,31.68,79.0,4.358333333333334,13027,CHI,IND,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,15.4,29.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1404,1221387,0
Julian Champagnie,SAS,SG/SF,4400,5.8,19.0,8.75,2.78,22.78,68.0,4.3181818181818175,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,11.9,6.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1533,1221405,0
Miles Bridges,CHA,PF,7800,5.7,36.95,36.25,28.86,45.52,87.0,4.737179487179487,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,37.0,9.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1006,1221306,0
Jabari Walker,POR,PF/C,4200,5.4,19.87,20.75,8.16,28.0,70.0,4.730952380952381,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,17.1,26.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1617,1221416,0
Malcolm Brogdon,POR,PG/SG,7400,5.4,36.09,50.0,14.17,44.52,83.0,4.877027027027027,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,31.0,28.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,705,1221312,0
Jose Alvarado,NOP,PG,3400,5.3,14.07,7.0,8.51,23.65,81.0,4.1382352941176475,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,15.7,22.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1486,1221453,0
Herbert Jones,NOP,SF/PF,5100,5.2,19.13,12.75,11.9,30.98,82.0,3.7509803921568627,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,24.4,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1433,1221376,0
Josh Green,DAL,SF/PF,4200,5.2,14.75,9.0,8.34,23.6,75.0,3.511904761904762,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,16.5,4.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1349,1221418,0
Keldon Johnson,SAS,SF/PF,6600,5.1,31.89,17.25,24.54,44.62,88.0,4.831818181818182,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,33.9,3.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1223,1221326,0
Victor Wembanyama,SAS,PF/C,8700,5.1,41.89,61.0,33.48,59.62,83.0,4.814942528735632,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,44.4,25.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1710,1221291,0
Anfernee Simons,POR,PG/SG,8200,5.0,38.125,0.0,27.55,48.7,86.0,4.649390243902439,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,41.6,29.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1071,1221299,0
Anthony Edwards,MIN,SG,9300,4.9,47.59,61.75,27.43,56.72,87.0,5.117204301075269,13023,MIN,DAL,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,43.6,15.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1372,1221288,0
Trey Murphy III,NOP,SG/SF,5700,4.8,24.49,10.75,18.59,40.6,83.0,4.296491228070175,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,26.8,29.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1431,1221355,0
Patrick Williams,CHI,SF/PF,5900,4.7,21.19,37.75,18.01,33.4,82.0,3.5915254237288137,13027,CHI,IND,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,20.8,20.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1288,1221349,0
Nick Richards,CHA,C,5900,4.6,27.33,32.5,13.68,31.91,74.0,4.632203389830508,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,21.8,26.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1325,1221348,0
Stephen Curry,GSW,PG/SG,8900,4.6,39.89,32.0,32.23,51.05,90.0,4.4820224719101125,13025,GSW,MIA,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,43.2,17.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,296,1221289,0
Devin Vassell,SAS,PG/SG,7000,4.3,28.28,44.25,20.72,38.56,88.0,4.04,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,29.4,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1356,1221316,0
Jerami Grant,POR,PF,6900,4.3,33.82,49.0,21.67,44.14,85.0,4.901449275362318,13020,POR,SAS,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,33.4,8.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,64,1221317,0
Jalen Smith,IND,C,4900,4.2,25.56,25.75,11.83,26.7,76.0,5.216326530612244,13027,CHI,CHI,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,19.7,21.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1337,1221383,0
Jayson Tatum,BOS,SF/PF,9900,4.2,48.57,65.75,36.53,57.1,90.0,4.906060606060606,13022,BOS,DET,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,47.3,14.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,802,1221284,0
Bryce McGowens,CHA,SG/SF,4100,4.1,19.62,15.0,3.32,18.68,64.0,4.785365853658537,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,10.0,11.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1569,1221421,0
Kevin Love,MIA,C,4800,4.0,24.73,22.75,16.66,33.62,77.0,5.152083333333334,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,23.3,1.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,131,1221389,0
Bam Adebayo,MIA,C,8800,3.7,43.89,38.25,32.22,59.19,88.0,4.9875,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,44.5,22.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,852,1221290,0
Grant Williams,DAL,PF/C,4600,3.7,23.51,18.25,9.63,26.09,77.0,5.110869565217392,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,19.1,2.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1104,1221400,0
Mike Conley,MIN,PG,6100,3.6,26.0,24.0,22.62,37.47,87.0,4.262295081967213,13023,MIN,DAL,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,27.5,6.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,463,1221345,0
Dereck Lively II,DAL,C,5500,3.6,24.41,9.0,13.7,37.74,80.0,4.4381818181818184,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,24.8,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1702,1221366,0
Rudy Gobert,MIN,C,7600,3.5,35.08,43.25,23.7,48.67,86.0,4.61578947368421,13023,MIN,DAL,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,35.6,24.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,558,1221310,0
Austin Reaves,LAL,SG/SF,6800,3.4,32.0,27.0,23.39,39.02,85.0,4.705882352941177,13021,LAL,CHA,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,30.4,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1482,1221321,0
Cade Cunningham,DET,PG/SG,8200,3.3,41.09,61.0,30.62,56.69,86.0,5.010975609756098,13022,BOS,BOS,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,40.5,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1409,1221298,0
Jaden Hardy,DAL,PG/SG,5300,3.1,18.9,26.5,4.45,21.02,63.0,3.5660377358490565,13023,MIN,MIN,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,12.5,1.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1588,1221371,0
Brandon Miller,CHA,SG/SF,5700,3.0,26.21,25.25,19.8,34.14,81.0,4.598245614035088,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,25.4,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1681,1221353,0
Tyler Herro,MIA,PG/SG,8400,2.9,41.93,40.25,23.61,49.55,85.0,4.991666666666666,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,40.4,17.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1156,1221294,0
Terry Rozier,CHA,PG/SG,8300,2.9,41.73,38.0,29.32,56.46,89.0,5.027710843373494,13021,LAL,LAL,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,41.7,11.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,13,1221296,0
Jarred Vanderbilt,LAL,PF/C,4000,2.9,17.21,21.0,3.71,11.88,82.0,4.3025,13021,LAL,CHA,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,9.2,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1061,1221426,0
Jamal Cain,MIA,SG/SF,3500,2.9,6.75,30.0,0.0,20.26,44.0,1.9285714285714286,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,9.1,1.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1555,1221449,0
Jordan Clarkson,UTA,SG,6900,2.8,37.91,19.0,19.6,45.28,87.0,5.494202898550724,13024,NOP,NOP,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,31.1,12.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,331,1221319,0
Alex Caruso,CHI,SG/SF,5500,2.7,24.91,29.75,15.1,27.52,82.0,4.529090909090909,13027,CHI,IND,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,21.7,13.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,789,1221363,0
Duncan Robinson,MIA,SG/SF,5700,2.7,27.63,14.0,16.02,37.67,70.0,4.847368421052631,13025,GSW,GSW,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,25.4,8.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,994,1221358,0
Bennedict Mathurin,IND,SG/SF,5000,2.7,19.0,23.75,10.43,34.85,81.0,3.8,13027,CHI,CHI,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,22.8,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1547,1221380,0
Andrew Wiggins,GSW,SF/PF,4900,2.5,22.93,19.0,12.34,34.53,84.0,4.679591836734693,13025,GSW,MIA,MIA@GSW 7:00 PM,/Date(1703808000000-0500)/,21.1,13.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,513,1221384,0
Ja Morant,MEM,PG,9700,2.4,45.08,0.0,30.85,59.31,90.0,4.6474226804123715,13026,DEN,DEN,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,50.8,15.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1228,1221287,0
Rui Hachimura,LAL,PF,4800,2.3,21.85,25.5,9.56,26.63,81.0,4.552083333333334,13021,LAL,CHA,CHA@LAL 7:30 PM,/Date(1703809800000-0500)/,19.8,27.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1165,1221385,0
Jonas Valanciunas,NOP,C,7100,2.2,37.27,13.5,28.18,46.63,84.0,5.249295774647888,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,35.0,3.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,97,1221314,0
Tyrese Haliburton,IND,PG,10300,2.2,47.08,65.25,39.19,67.09,89.0,4.570873786407766,13027,CHI,CHI,IND@CHI 5:00 PM,/Date(1703800800000-0500)/,52.3,5.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1338,1221282,0
Alec Burks,DET,SG/SF,4200,2.1,11.5,22.0,5.77,16.85,82.0,2.738095238095238,13022,BOS,BOS,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,15.7,24.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,553,1221413,0
Dyson Daniels,NOP,PG/SF,3300,2.0,13.98,11.0,5.83,22.11,74.0,4.236363636363636,13024,NOP,UTA,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,18.6,22.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1587,1221460,0
Ochai Agbaji,UTA,SG/SF,4200,1.9,16.74,5.25,10.05,24.85,81.0,3.9857142857142853,13024,NOP,NOP,UTA@NOP 5:00 PM,/Date(1703800800000-0500)/,14.7,11.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1626,1221417,0
Marcus Smart,MEM,PG/SG,5400,1.9,26.5,29.75,17.96,37.29,84.0,4.907407407407407,13026,DEN,DEN,MEM@DEN 6:00 PM,/Date(1703804400000-0500)/,27.2,7.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,14,1221368,0
Marcus Sasser,DET,PG/SG,3500,1.8,6.03,0.0,2.11,21.39,61.0,1.7228571428571429,13022,BOS,BOS,DET@BOS 4:30 PM,/Date(1703799000000-0500)/,14.7,24.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1659,1221445,0
Doug McDermott,SAS,SF,3200,1.8,9.16,11.75,3.31,14.6,77.0,2.8625,13020,POR,POR,SAS@POR 7:00 PM,/Date(1703808000000-0500)/,10.5,3.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,110,1221465,0
Troy Brown Jr.,MIN,SG/SF,3400,1.8,8.53,4.0,3.76,21.77,76.0,2.5088235294117647,13023,MIN,DAL,DAL@MIN 5:00 PM,/Date(1703800800000-0500)/,10.6,23.0,30.0,NBA,DraftKings,2027,2025-09-18T02:07:50.429351+00:00,1004,1221455,0
