period_id,contest_id,contest_name,contest_type,entries,buyin,purse
1984,147084,NBA $350K Fadeaway [$100K to 1st],4,27450,15.0,350000.0
1984,147090,NBA $2 Double Up,1,1724,2.0,3000.0
1984,147094,NBA Single Entry $5 Double Up,1,1379,5.0,6000.0
1984,147105,NBA $30K And-One [20 Entry Max],4,35671,1.0,30000.0
1984,147155,NBA Showdown $20K Pull Up Jumper [$5K to 1st] (PHX vs PHI),4,2352,10.0,20000.0
1984,147165,NBA Showdown $100K Fadeaway [$25K to 1st] (CHI vs DEN),4,7843,15.0,100000.0
