player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Dejounte Murray,ATL,PG,8900,80.52,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,767,1264453
Kyle Anderson,MIN,SF/PF,4700,75.41,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,439,1264553
Anthony Edwards,MIN,SG/SF,9000,61.81,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,1372,1264452
Corey Kispert,WAS,SF/PF,4500,44.94,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,1419,1264558
Miles McBride,NYK,PG/SG,4500,41.35,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,1396,1264560
Moses Moody,GSW,SG,3000,39.17,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,1425,1264672
Nikola Vucevic,CHI,PF/C,7800,35.69,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,251,1264467
Ayo Dosunmu,CHI,PG/SG,5400,35.15,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,1404,1264525
Josh Hart,NYK,SF/PF,6700,31.45,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,875,1264486
Wendell Carter Jr.,ORL,C,5300,31.12,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,972,1264531
Kyle Kuzma,WAS,PF/C,7400,28.51,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,877,1264472
Dennis Schroder,BKN,PG/SG,4800,24.37,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,208,1264550
Bogdan Bogdanovic,ATL,PG/SG,6300,19.26,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,884,1264497
Mike Conley,MIN,PG,5500,14.91,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,463,1264523
Donte DiVincenzo,NYK,SG/SF,7300,14.8,156378,NBA,DraftKings,2082,2025-09-18T02:22:37.394670+00:00,988,1264475
