period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2085,156680,"NBA $400K Micro-Max [$100K to 1st, 150 Entry Max] (Non Late Swap)",4,118906,4.0,400000.0
2085,156684,NBA $2 Double Up (Non Late Swap),1,1149,2.0,2000.0
2085,156685,NBA Single Entry $5 Double Up (Non Late Swap),1,689,5.0,3000.0
2085,156747,NBA Showdown $15K Pull Up Jumper [$5K to 1st] (CHA vs PHI),4,1764,10.0,15000.0
2085,156752,NBA Showdown $15K Pull Up Jumper [$5K to 1st] (DAL vs BOS),4,1764,10.0,15000.0
2085,156758,NBA Showdown $15K Fadeaway [$5K to 1st] (MIL vs CHI),4,1176,15.0,15000.0
2085,156764,NBA Showdown $120K Fadeaway [$30K to 1st] (WAS vs LAC),4,9411,15.0,120000.0
