player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Malcolm Brogdon,POR,PG/SG,6500,66.07,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,705,1181082
Jalen Williams,OKC,PF,6500,37.47,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1621,1181083
Josh Hart,NYK,SF/PF,4700,34.44,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,875,1181128
Nikola Vucevic,CHI,C,7500,33.53,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,251,1181070
Deandre Ayton,POR,C,6600,26.45,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1025,1181081
Jerami Grant,POR,PF,6400,25.63,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,64,1181085
Donte DiVincenzo,NYK,SG/SF,4100,24.22,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,988,1181151
Zach LaVine,CHI,SG/SF,7400,23.82,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,502,1181071
Shaedon Sharpe,POR,SG/SF,7300,23.12,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1619,1181072
Derrick Jones Jr.,DAL,PF,3600,18.6,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,744,1181170
Toumani Camara,POR,SF/PF,3700,18.21,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1725,1181165
Josh Richardson,MIA,SG/SF,4000,18.16,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,228,1181156
Marcus Smart,MEM,PG/SG,6800,15.71,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,14,1181079
Coby White,CHI,PG,5100,14.19,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1131,1181118
DeMar DeRozan,CHI,SF/PF,7300,14.07,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,84,1181073
Luke Kennard,MEM,SG,3600,13.99,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,836,1181171
Chet Holmgren,OKC,PF/C,7600,12.79,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1623,1181069
Julius Randle,NYK,PF/C,8200,11.89,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,338,1181061
Myles Turner,IND,C,6900,11.82,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,175,1181077
Tyler Herro,MIA,PG/SG,8100,11.34,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1156,1181063
Tyrese Haliburton,IND,PG,9300,11.17,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1338,1181054
Jalen Brunson,NYK,PG,8300,10.35,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1039,1181060
Nikola Jokic,DEN,C,12000,10.03,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,489,1181047
Ziaire Williams,MEM,SF,4600,9.86,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1442,1181130
Isaiah Joe,OKC,SF,4200,9.68,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1284,1181143
Jaren Jackson Jr.,MEM,PF/C,8500,9.47,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1059,1181056
Ben Simmons,BKN,PG/SF,7000,9.17,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,676,1181076
Jamal Murray,DEN,PG,7900,9.05,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,779,1181065
Josh Giddey,OKC,PG/SG,8400,8.28,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1445,1181057
Immanuel Quickley,NYK,PG/SG,5700,7.96,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1280,1181100
Bam Adebayo,MIA,C,8300,7.86,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,852,1181059
Giannis Antetokounmpo,MIL,PF/C,10800,7.69,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,178,1181048
Bruce Brown,IND,PG/SF,5400,7.6,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,979,1181107
Haywood Highsmith,MIA,PF,3400,7.18,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1087,1181192
Jarrett Allen,CLE,C,6000,7.17,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,814,1181094
Cam Thomas,BKN,PG/SG,7200,6.86,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1390,1181074
Desmond Bane,MEM,SG,8800,6.86,146964,NBA,DraftKings,1983,2025-09-18T01:54:23.162153+00:00,1362,1181055
