player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Jalen Suggs,ORL,PG,5500,42.19,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1417,1307087
Jalen Williams,OKC,PG/SF,6900,32.63,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1621,1307072
Nikola Jovic,MIA,PF,4400,30.78,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1557,1307097
Aaron Gordon,DEN,PF,6300,30.3,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,240,1307078
Jonas Valanciunas,NOP,C,6000,29.36,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,97,1307082
Austin Reaves,LAL,PG/SG,5900,28.85,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1482,1307083
Wendell Carter Jr.,ORL,C,4300,28.57,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,972,1307098
Michael Porter Jr.,DEN,SF/PF,6500,27.47,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1063,1307076
Jamal Murray,DEN,PG,8200,25.34,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,779,1307061
Franz Wagner,ORL,SF,6800,23.69,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1418,1307073
Chet Holmgren,OKC,C,7000,23.4,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1623,1307071
Anthony Davis,LAL,C,9600,22.9,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,387,1307055
Brandon Ingram,NOP,PG/SG,7200,22.57,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,734,1307069
Duncan Robinson,MIA,SG/SF,3300,21.49,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,994,1307118
LeBron James,LAL,SF/PF,9500,21.23,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,126,1307056
Paolo Banchero,ORL,PF,8300,18.9,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1561,1307060
CJ McCollum,NOP,PG,7300,18.39,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,527,1307068
Herbert Jones,NOP,SF/PF,5100,17.92,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1433,1307089
Nikola Jokic,DEN,C,11200,17.02,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,489,1307054
Trey Murphy III,NOP,SG/SF,6600,16.68,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1431,1307075
Jarrett Allen,CLE,C,7100,16.0,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,814,1307070
Moritz Wagner,ORL,PF/C,3900,15.76,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1022,1307103
Darius Garland,CLE,PG,6100,15.65,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1135,1307081
Caleb Martin,MIA,PF,4800,15.57,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1174,1307091
Kentavious Caldwell-Pope,DEN,SG,4600,14.0,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,145,1307094
Evan Mobley,CLE,PF/C,6700,13.51,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1405,1307074
Jaylen Brown,BOS,SG/SF,7600,13.4,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,658,1307066
Jayson Tatum,BOS,SF/PF,9200,13.36,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,802,1307057
Haywood Highsmith,MIA,SF/PF,3800,13.06,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1087,1307104
Tyler Herro,MIA,PG/SG,8100,11.6,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1156,1307062
Jaime Jaquez Jr.,MIA,SF/PF,5700,11.5,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1673,1307085
Naji Marshall,NOP,SF/PF,3700,10.64,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1344,1307106
Donovan Mitchell,CLE,PG/SG,8400,10.21,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,927,1307059
Shai Gilgeous-Alexander,OKC,PG,9100,8.69,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1016,1307058
Rui Hachimura,LAL,SF/PF,4500,8.6,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1165,1307096
Luguentz Dort,OKC,SF,4600,7.71,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1246,1307095
Larry Nance Jr.,NOP,C,4100,7.58,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,337,1307100
Gary Harris,ORL,SG,3900,7.51,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,485,1307102
Derrick White,BOS,PG/SG,6200,6.86,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,902,1307080
Max Strus,CLE,SG/SF,5200,5.93,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1106,1307088
Christian Braun,DEN,PG/SG,3500,5.81,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1608,1307111
Jrue Holiday,BOS,PG,5800,5.53,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,393,1307084
Caris LeVert,CLE,PG/SG,4900,5.11,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,664,1307090
D'Angelo Russell,LAL,PG,6300,4.96,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,339,1307079
Josh Giddey,OKC,PG/SG,5600,4.95,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1445,1307086
Sam Hauser,BOS,SG/SF,3600,4.7,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1449,1307108
Jose Alvarado,NOP,PG,3800,4.11,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1486,1307105
Kristaps Porzingis,BOS,PF/C,7400,4.1,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,52,1307067
Al Horford,BOS,PF/C,4700,3.83,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,200,1307092
Bam Adebayo,MIA,C,8000,3.7,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,852,1307063
Cole Anthony,ORL,PG/SG,3700,3.29,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1309,1307107
Payton Pritchard,BOS,PG,4200,2.51,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1277,1307099
Jonathan Isaac,ORL,PF/C,4600,2.35,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,854,1307093
Cason Wallace,OKC,PG/SG,3300,2.17,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1730,1307119
Kevin Love,MIA,C,3500,1.86,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,131,1307109
Isaiah Joe,OKC,SG/SF,3400,1.63,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1284,1307114
Gabe Vincent,LAL,PG/SG,3100,1.63,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1270,1307128
Peyton Watson,DEN,PF/C,3300,1.53,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1613,1307121
Georges Niang,CLE,SF/PF,3300,1.22,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,701,1307117
Spencer Dinwiddie,LAL,PG,3400,1.22,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,146,1307116
Aaron Wiggins,OKC,SF,3500,1.07,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,1448,1307110
Patty Mills,MIA,PG/SG,3000,55.00000000000001,161047,NBA,DraftKings,2144,2025-09-18T02:37:57.972286+00:00,450,1307162
