period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2003,148889,NBA $2 Double Up,1,1149,2.0,2000.0
2003,148895,NBA Single Entry $10 Double Up,1,574,10.0,5000.0
2003,148899,NBA $300K Fadeaway [$100K to 1st],4,19607,18.0,300000.0
2003,148904,NBA $25K And-One [20 Entry Max],4,29726,1.0,25000.0
2003,148961,NBA Showdown $100K Fadeaway [$25K to 1st] (DAL vs LAC),4,7843,15.0,100000.0
