player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Bones Hyland,LAC,PG,4300,61.25,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1443,1278155
Talen Horton-Tucker,UTA,SG/SF,3900,52.03,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1191,1278167
Dejounte Murray,ATL,PG,9500,41.79,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,767,1278075
Keyonte George,UTA,PG,6600,37.49,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1733,1278105
Collin Sexton,UTA,SG,7300,31.93,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,977,1278094
Simone Fontecchio,DET,SF/PF,5300,24.19,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1624,1278130
Jamal Murray,DEN,PG,8100,22.74,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,779,1278087
Nikola Jokic,DEN,C,11800,21.51,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,489,1278072
Jonathan Isaac,ORL,PF/C,3700,19.56,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,854,1278176
Michael Porter Jr.,DEN,SF/PF,6400,17.92,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1063,1278108
Paul George,LAC,SG/SF,8000,17.8,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,166,1278088
Zion Williamson,NOP,PF,8300,17.37,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1208,1278085
Terry Rozier,MIA,PG/SG,6800,17.27,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,13,1278103
Wendell Carter Jr.,ORL,C,5500,17.16,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,972,1278124
Duncan Robinson,MIA,SG/SF,5100,15.44,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,994,1278137
John Collins,UTA,PF/C,7100,15.29,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,845,1278098
Bruno Fernando,ATL,C,4300,13.93,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1153,1278153
Bam Adebayo,MIA,C,8200,13.02,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,852,1278086
Clint Capela,ATL,C,6300,12.83,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,422,1278110
Caleb Martin,MIA,PF,4500,12.75,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1174,1278148
Jimmy Butler,MIA,SF,8400,12.47,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,102,1278084
Marcus Sasser,DET,PG/SG,3700,10.88,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1659,1278180
Aaron Gordon,DEN,PF,5900,10.66,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,240,1278117
De'Andre Hunter,ATL,SF/PF,5600,10.52,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1152,1278122
Bradley Beal,PHX,PG/SG,6900,9.75,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,254,1278101
Jaden Ivey,DET,PG/SG,6200,9.7,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1544,1278111
Kawhi Leonard,LAC,SF/PF,8500,9.57,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,447,1278082
Ivica Zubac,LAC,C,5400,9.23,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,735,1278126
Brice Sensabaugh,UTA,SF,4800,9.17,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1734,1278143
Jusuf Nurkic,PHX,C,7200,8.38,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,494,1278096
Moritz Wagner,ORL,PF/C,3500,7.99,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1022,1278185
Victor Wembanyama,SAS,C,10500,7.6,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1710,1278073
Gary Trent Jr.,TOR,SG,5700,7.53,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1072,1278120
Vasilije Micic,CHA,PG,6000,6.52,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1729,1278114
Brandon Ingram,NOP,SG/SF,7700,6.22,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,734,1278090
Nikola Jovic,MIA,PF/C,4000,6.13,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1557,1278166
Franz Wagner,ORL,SF,7200,6.07,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1418,1278095
Immanuel Quickley,TOR,PG,8600,5.95,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1280,1278081
Jaime Jaquez Jr.,MIA,SF/PF,4900,5.7,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1673,1278142
Aleksej Pokusevski,CHA,PF/C,3800,5.62,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1376,1278173
Jalen Suggs,ORL,PG,5300,5.49,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1417,1278128
Paolo Banchero,ORL,PF,8900,5.02,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1561,1278078
Jalen Duren,DET,C,6900,4.98,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1541,1278102
Jonas Valanciunas,NOP,C,5100,4.93,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,97,1278135
Kentavious Caldwell-Pope,DEN,SG,4400,4.7,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,145,1278149
Jeremy Sochan,SAS,SF/PF,6000,4.69,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1599,1278113
Trey Murphy III,NOP,SG/SF,5800,4.65,158054,NBA,DraftKings,2099,2025-09-18T02:27:18.907004+00:00,1431,1278119
