period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2107,158811,NBA $20K And-One,4,23781,1.0,20000.0
2107,158814,NBA $2 Double Up,1,574,2.0,1000.0
2107,158818,NBA $200K Fadeaway [$50K to 1st],4,15686,15.0,200000.0
2107,158861,NBA Showdown $15K Fadeaway [$5K to 1st] (BKN vs NYK),4,1176,15.0,15000.0
2107,158876,NBA Showdown $60K Fadeaway [$20K to 1st] (DEN vs POR),4,4705,15.0,60000.0
