player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Kyle Anderson,MIN,SF/PF,4500,41.18,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,439,1201805
Naz Reid,MIN,PF/C,4500,39.22,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1238,1201804
Bryce McGowens,CHA,SG/SF,3100,31.2,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1569,1201873
Trae Young,ATL,PG,9700,26.3,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,992,1201680
Nic Claxton,BKN,C,6300,24.78,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1109,1201735
Immanuel Quickley,NYK,PG/SG,5300,23.97,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1280,1201770
Karl-Anthony Towns,MIN,PF/C,8800,22.91,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,512,1201688
Moses Moody,GSW,SG/SF,4300,22.6,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1425,1201816
Victor Wembanyama,SAS,PF/C,8700,19.42,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1710,1201689
Bogdan Bogdanovic,ATL,SG/SF,6000,18.08,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,884,1201742
Nickeil Alexander-Walker,MIN,SG/SF,4900,17.3,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1204,1201788
Troy Brown Jr.,MIN,SG/SF,4200,17.04,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1004,1201821
Clint Capela,ATL,C,5700,16.9,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,422,1201756
Terry Rozier,CHA,PG/SG,7700,15.17,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,13,1201705
Patrick Williams,CHI,SF/PF,5000,13.61,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1288,1201784
Bam Adebayo,MIA,C,9500,13.28,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,852,1201681
Jeremy Sochan,SAS,PG,5700,10.26,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1599,1201755
Coby White,CHI,PG,6600,10.22,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1131,1201725
Evan Mobley,CLE,PF/C,7800,10.06,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1405,1201704
Shai Gilgeous-Alexander,OKC,PG,10500,10.03,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1016,1201675
Saddiq Bey,ATL,PF,5500,9.85,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1296,1201761
Keldon Johnson,SAS,SF/PF,7000,9.62,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1223,1201716
Jalen Williams,OKC,SF/PF,5900,8.41,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1621,1201747
Mitchell Robinson,NYK,C,5400,8.15,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,963,1201766
Kyle Lowry,MIA,PG,5600,8.09,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,88,1201759
Miles Bridges,CHA,PF,8000,7.86,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1006,1201698
Giannis Antetokounmpo,MIL,PF/C,11200,7.76,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,178,1201673
Ayo Dosunmu,CHI,PG/SG,4300,7.75,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1404,1201813
Dejounte Murray,ATL,PG/SG,8200,7.44,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,767,1201694
Zach Collins,SAS,C,6400,7.42,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,917,1201732
Jalen Brunson,NYK,PG,8400,7.29,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1039,1201691
PJ Washington,CHA,PF/C,5500,7.12,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1173,1201760
Jimmy Butler,MIA,SF/PF,8300,6.73,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,102,1201692
Stephen Curry,GSW,PG/SG,9800,6.51,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,296,1201679
Donovan Mitchell,CLE,PG/SG,9300,6.49,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,927,1201682
De'Andre Hunter,ATL,SF/PF,5800,6.46,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1152,1201750
Josh Giddey,OKC,PG/SG,6100,6.38,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1445,1201740
Cameron Johnson,BKN,PF,6300,6.29,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1192,1201736
Nikola Vucevic,CHI,C,8100,6.26,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,251,1201695
Klay Thompson,GSW,SG/SF,6400,6.24,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,308,1201733
Josh Hart,NYK,SF/PF,4500,6.03,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,875,1201801
Kawhi Leonard,LAC,PF,8100,5.93,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,447,1201697
Brook Lopez,MIL,C,6000,5.92,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,34,1201743
Draymond Green,GSW,PF/C,6500,5.9,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,300,1201730
Andre Drummond,CHI,C,3400,5.86,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,147,1201860
Malik Beasley,MIL,SG,5200,5.69,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,781,1201775
Ivica Zubac,LAC,C,5500,5.67,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,735,1201762
Chet Holmgren,OKC,C,7900,5.55,149332,NBA,DraftKings,2008,2025-09-18T02:01:06.986591+00:00,1623,1201700
