player_name,team,pos,salary,actual_own_pct,contest_id,sport,site,slate_id,scraped_at,player_id,salary_id
Tre Jones,SAS,PG,5100,61.39,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1357,1227280
Jonathan Kuminga,GSW,PF,5300,46.76,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1424,1227278
Devin Vassell,SAS,PG/SG,6700,43.1,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1356,1227265
Jamal Murray,DEN,PG,8000,42.81,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,779,1227262
Aaron Gordon,DEN,PF,5800,39.68,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,240,1227273
Keldon Johnson,SAS,SF/PF,6900,38.6,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1223,1227264
Brook Lopez,MIL,C,6200,32.29,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,34,1227269
Victor Wembanyama,SAS,PF/C,8300,30.51,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1710,1227261
Michael Porter Jr.,DEN,SF/PF,6600,27.09,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1063,1227266
Nikola Jokic,DEN,C,11600,25.73,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,489,1227258
Giannis Antetokounmpo,MIL,PF/C,12000,24.39,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,178,1227257
Jeremy Sochan,SAS,PF,5600,22.34,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1599,1227275
Klay Thompson,GSW,SG/SF,5900,20.17,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,308,1227272
Julian Champagnie,SAS,SG/SF,4700,20.13,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1533,1227284
Dario Saric,GSW,PF/C,4100,19.07,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,675,1227288
Stephen Curry,GSW,PG/SG,9000,18.92,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,296,1227260
Kentavious Caldwell-Pope,DEN,SG,5000,18.56,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,145,1227281
Damian Lillard,MIL,PG,9300,18.02,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,526,1227259
Blake Wesley,SAS,PG/SG,4000,17.58,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,1596,1227289
Kevon Looney,GSW,C,3900,17.32,152076,NBA,DraftKings,2034,2025-09-18T02:09:47.491875+00:00,303,1227292
