player_name,team,pos,salary,proj_own_pct,proj_fpts,scored_fpts,floor_fpts,ceil_fpts,conf,value_per_k,game_id,home_team,away_team,matchup,game_ticks,ppg,opp_rank,opp_total,sport,site,slate_id,scraped_at,player_id,salary_id,daily_contest_id
Kyrie Irving,DAL,PG/SG,8300,12.2,39.88,55.75,37.2,51.8,89.0,4.804819277108433,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,43.8,7.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,125,1307490,0
Terance Mann,LAC,PG/SG,3900,12.0,12.92,18.75,7.02,26.98,81.0,3.312820512820513,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,17.1,6.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1185,1307534,0
Rudy Gobert,MIN,C,7200,11.8,38.2,20.75,30.86,50.39,88.0,5.305555555555556,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,38.1,12.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,558,1307500,0
PJ Washington,DAL,PF/C,5600,11.5,26.29,21.5,19.13,39.72,84.0,4.694642857142857,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,26.8,18.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1173,1307510,0
Jaden McDaniels,MIN,SF,4600,11.3,19.04,25.75,12.91,28.81,83.0,4.139130434782609,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,19.6,12.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1370,1307519,0
Mike Conley,MIN,PG,5700,11.2,27.6,27.5,21.7,38.62,88.0,4.842105263157895,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,27.3,9.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,463,1307509,0
Khris Middleton,MIL,SF,7900,11.2,40.69,46.5,23.67,48.3,88.0,5.150632911392405,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,31.9,23.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,188,1307494,0
Luka Doncic,DAL,PG,11800,10.9,61.78,62.0,51.67,72.04,90.0,5.235593220338983,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,65.6,25.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1044,1307482,0
Isaiah Hartenstein,NYK,C,5500,10.9,27.49,16.5,23.11,39.67,86.0,4.998181818181818,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,26.1,14.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1045,1307511,0
Kelly Oubre Jr.,PHI,SG/SF,5400,10.6,24.04,31.25,20.54,42.77,84.0,4.451851851851852,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,27.6,2.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,265,1307512,0
OG Anunoby,NYK,SF/PF,5100,10.4,22.39,40.5,19.52,32.73,85.0,4.390196078431373,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,27.1,13.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,828,1307515,0
Nicolas Batum,PHI,PF,4000,10.2,16.29,10.75,9.1,26.34,75.0,4.0725,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,17.0,10.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,273,1307531,0
Daniel Gafford,DAL,C,4500,9.6,16.54,13.25,11.15,38.88,83.0,3.6755555555555555,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,27.8,1.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1132,1307521,0
Kyle Lowry,PHI,PG/SG,4900,9.0,19.77,24.25,12.07,29.65,81.0,4.03469387755102,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,21.5,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,88,1307517,0
Maxi Kleber,DAL,PF/C,3500,8.8,11.65,11.5,7.76,19.24,78.0,3.3285714285714287,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,13.2,9.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,896,1307547,0
Obi Toppin,IND,PF,3900,8.5,17.87,16.0,12.45,29.3,81.0,4.582051282051283,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,19.8,21.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1281,1307535,0
Russell Westbrook,LAC,PG,4800,8.4,17.85,13.75,10.03,36.94,84.0,3.7187500000000004,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,26.3,25.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,549,1307518,0
James Harden,LAC,PG,7800,8.1,37.02,56.0,27.16,48.74,89.0,4.746153846153847,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,40.2,10.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,425,1307495,0
Malik Beasley,MIL,SG,4400,7.5,21.57,28.75,7.93,23.41,79.0,4.902272727272727,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,20.2,26.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,781,1307524,0
Naz Reid,MIN,PF/C,4400,7.3,22.3,14.25,16.21,41.82,84.0,5.068181818181818,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,25.4,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1238,1307523,0
Eric Gordon,PHX,SG,4000,7.3,20.46,7.0,6.24,22.79,82.0,5.115,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,19.7,4.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,392,1307533,0
Dereck Lively II,DAL,C,4100,7.0,15.84,18.5,7.99,27.86,81.0,3.863414634146342,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,22.6,21.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1702,1307529,0
Pat Connaughton,MIL,SG/SF,4100,7.0,14.02,12.25,6.56,23.1,81.0,3.4195121951219516,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,14.5,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,517,1307530,0
AJ Green,MIL,PG/SG,3700,6.7,13.45,14.25,1.13,15.62,54.0,3.6351351351351346,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,7.6,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1549,1307541,0
Donte DiVincenzo,NYK,SG/SF,6300,6.0,27.2,11.5,23.74,47.41,84.0,4.317460317460317,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,28.5,1.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,988,1307504,0
Kevin Durant,PHX,PF,8100,5.6,39.98,60.25,31.91,48.62,90.0,4.935802469135802,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,46.6,14.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,535,1307492,0
Ben Sheppard,IND,PG/SG,3300,5.6,10.34,12.0,5.73,17.46,64.0,3.1333333333333333,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,9.3,26.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1661,1307552,0
Royce O'Neale,PHX,SF/PF,4200,5.5,14.83,18.0,7.35,28.77,82.0,3.530952380952381,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,20.7,5.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,928,1307527,0
Tyrese Maxey,PHI,PG,8000,5.0,43.39,42.5,28.33,60.64,88.0,5.42375,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,43.8,16.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1285,1307493,0
Jusuf Nurkic,PHX,C,6100,4.9,30.82,32.5,21.65,41.98,83.0,5.052459016393443,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,34.1,15.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,494,1307506,0
Norman Powell,LAC,SG/SF,4500,4.6,15.45,14.0,13.3,26.23,83.0,3.433333333333333,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,20.9,26.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,91,1307520,0
Brook Lopez,MIL,C,6000,3.7,23.85,41.75,19.67,31.24,86.0,3.975,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,27.8,19.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,34,1307507,0
Josh Green,DAL,SF/PF,3400,3.5,11.54,6.75,8.94,17.16,77.0,3.3941176470588235,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,17.6,11.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1349,1307549,0
Tobias Harris,PHI,SF/PF,5800,3.4,25.09,20.0,21.56,40.44,85.0,4.325862068965518,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,32.9,4.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,241,1307508,0
Drew Eubanks,PHX,C,3100,3.2,8.27,0.0,6.9,17.07,79.0,2.6677419354838707,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,13.5,4.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1050,1307555,0
Jae Crowder,MIL,SF/PF,3900,2.9,10.16,6.75,5.68,16.07,73.0,2.605128205128205,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,14.0,6.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,3,1307536,0
Kawhi Leonard,LAC,SF/PF,7700,2.5,37.345,0.0,26.59,48.1,90.0,4.85,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,41.7,16.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,447,1307496,0
Bol Bol,PHX,PF/C,3000,2.4,4.44,0.0,0.48,17.8,66.0,1.4800000000000002,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,11.2,4.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1233,1307587,0
T.J. Warren,MIN,SF/PF,3000,2.4,3.3,0.0,2.48,11.93,59.0,1.0999999999999999,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,7.1,1.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,359,1307575,0
AJ Lawson,DAL,SG/SF,3000,2.4,3.39,0.0,0.0,9.37,52.0,1.1300000000000001,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,5.8,28.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1416,1307570,0
Jarace Walker,IND,SF/PF,3000,2.4,4.45,0.0,0.0,19.29,28.000000000000004,1.4833333333333334,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,9.0,21.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1662,1307569,0
Dwight Powell,DAL,C,3000,2.4,3.79,0.0,0.0,11.16,71.0,1.2633333333333334,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,10.5,21.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,415,1307560,0
Jordan McLaughlin,MIN,PG/SG,3000,2.4,3.65,0.0,2.83,17.45,65.0,1.2166666666666666,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,9.5,22.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,959,1307600,0
Josh Okogie,PHX,SF,3100,2.4,3.8,10.25,1.8,12.51,71.0,1.225806451612903,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,11.4,3.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1068,1307557,0
Jalen Smith,IND,C,3400,2.4,4.74,0.0,7.07,26.46,74.0,1.3941176470588237,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,19.9,1.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1337,1307548,0
Danilo Gallinari,MIL,PF/C,3000,2.4,2.46,12.75,1.83,10.08,63.0,0.82,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,11.0,6.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,483,1307597,0
Paul Reed,PHI,C,3300,2.4,11.18,2.75,10.47,31.0,77.0,3.387878787878788,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,19.8,12.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1283,1307550,0
Cameron Payne,PHI,PG,3300,2.4,3.08,8.25,4.69,28.25,74.0,0.9333333333333335,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,14.6,30.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,542,1307551,0
TyTy Washington Jr.,MIL,PG,3000,2.4,3.13,0.0,0.0,5.9,50.0,1.0433333333333332,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,3.1,2.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1593,1307598,0
Jaden Hardy,DAL,PG/SG,3000,2.4,3.16,0.0,0.0,18.38,67.0,1.0533333333333335,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,12.3,28.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1588,1307586,0
Alec Burks,NYK,PG/SG,3000,2.4,3.73,0.0,2.42,17.12,75.0,1.2433333333333334,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,17.1,19.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,553,1307585,0
Amir Coffey,LAC,SF/PF,3500,2.3,18.57,11.25,5.92,23.3,77.0,5.305714285714286,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,12.4,3.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1182,1307546,0
Buddy Hield,PHI,SG/SF,3700,2.3,3.88,0.0,6.09,25.97,82.0,1.0486486486486486,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,22.8,5.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,749,1307539,0
Kyle Anderson,MIN,SF/PF,3600,2.3,5.47,15.75,8.1,29.43,82.0,1.5194444444444444,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,19.1,25.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,439,1307544,0
Bones Hyland,LAC,PG,3600,2.3,2.33,0.0,0.0,36.84,65.0,0.6472222222222223,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,13.9,25.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1443,1307543,0
De'Anthony Melton,PHI,SG,3600,2.3,6.11,2.75,10.57,29.81,79.0,1.6972222222222222,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,24.7,5.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1029,1307542,0
Bojan Bogdanovic,NYK,SF/PF,3800,2.3,14.88,0.0,7.68,20.88,81.0,3.9157894736842107,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,22.3,2.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,23,1307538,0
Tim Hardaway Jr.,DAL,SG/SF,3800,2.3,15.28,0.0,5.7,24.86,80.0,4.021052631578947,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,22.8,28.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,198,1307537,0
Brandon Boston Jr.,LAC,SG,3000,2.1,3.17,0.0,0.57,23.18,46.0,1.0566666666666666,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,8.8,23.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1426,1307613,0
Brandon Williams,DAL,PG,3000,2.1,2.94,0.0,0.0,13.23,54.0,0.98,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,5.8,3.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1513,1307602,0
KJ Martin,PHI,PF/C,3000,2.1,2.36,0.0,2.69,19.91,80.0,0.7866666666666666,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,8.7,3.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1354,1307580,0
Dante Exum,DAL,PG/SG,3100,2.1,4.81,0.0,5.28,19.72,76.0,1.5516129032258064,13869,DAL,LAC,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,15.8,28.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,556,1307556,0
Ricky Council IV,PHI,SG/SF,3000,2.1,3.34,0.0,0.51,15.18,50.0,1.1133333333333333,13867,PHI,NYK,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,8.7,5.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1644,1307591,0
Monte Morris,MIN,PG,3100,1.8,6.16,0.0,3.12,19.29,79.0,1.9870967741935484,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,11.7,22.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,910,1307558,0
Doug McDermott,IND,SF,3000,1.8,2.51,3.5,0.0,14.07,68.0,0.8366666666666666,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,9.2,21.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,110,1307621,0
Grayson Allen,PHX,SG/SF,5000,1.7,26.545,0.0,14.64,38.45,84.0,5.309,13870,PHX,MIN,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,26.3,3.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1078,1307516,0
Andre Jackson Jr.,MIL,PG/SF,3600,1.5,11.2,32.0,0.83,8.73,48.0,3.1111111111111107,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,6.7,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1664,1307545,0
Luka Garza,MIN,C,3000,1.5,3.22,0.0,0.0,15.29,35.0,1.0733333333333335,13870,PHX,PHX,MIN@PHX 6:30 PM,/Date(1714343400000-0400)/,5.8,8.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1407,1307568,0
Marjon Beauchamp,MIL,PG/SF,3000,1.2,2.14,2.0,0.0,9.66,57.99999999999999,0.7133333333333334,13868,IND,IND,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,8.6,6.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1550,1307623,0
Isaiah Jackson,IND,C,3000,1.2,2.7,4.5,2.53,23.81,65.0,0.9,13868,IND,MIL,MIL@IND 4:00 PM,/Date(1714334400000-0400)/,15.9,1.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1412,1307565,0
Daniel Theis,LAC,C,3000,1.2,3.13,0.0,5.03,25.06,67.0,1.0433333333333332,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,15.2,11.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,810,1307564,0
Miles McBride,NYK,PG/SG,4200,1.2,15.62,19.0,14.56,36.07,72.0,3.7190476190476187,13867,PHI,PHI,NYK@PHI 10:00 AM,/Date(1714312800000-0400)/,15.2,19.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1396,1307528,0
Mason Plumlee,LAC,C,3200,90.0,6.72,19.5,2.63,21.84,81.0,2.0999999999999996,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,14.2,11.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,529,1307554,0
Kobe Brown,LAC,PF,3000,60.0,2.15,0.0,0.0,14.3,44.0,0.7166666666666667,13869,DAL,DAL,LAC@DAL 12:30 PM,/Date(1714321800000-0400)/,5.4,16.0,30.0,NBA,DraftKings,2145,2025-09-18T02:38:17.146787+00:00,1687,1307609,0
