period_id,contest_id,contest_name,contest_type,entries,buyin,purse
2050,153442,NBA $4K Quarter Jukebox [Just $0.25!],4,19024,0.25,4000.0
2050,153445,NBA $2 Double Up,1,574,2.0,1000.0
2050,153446,NBA $150K Fadeaway [$50K to 1st],4,9803,18.0,150000.0
2050,153484,NBA Showdown $15K Fadeaway [$5K to 1st] (MIL vs DET),4,1176,15.0,15000.0
2050,153495,NBA Showdown $20K Fadeaway [$5K to 1st] (OKC vs MIN),4,1568,15.0,20000.0
