game_date,rows,coverage_rolling,coverage_global,coverage_raw,improvement_vs_global,improvement_vs_raw
2025-10-21,69,0.463768115942029,0.463768115942029,0.463768115942029,0.0,0.0
2025-10-22,418,0.423444976076555,0.423444976076555,0.423444976076555,0.0,0.0
2025-10-23,70,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0
2025-10-24,416,0.5,0.5048076923076923,0.5048076923076923,-0.004807692307692291,-0.004807692307692291
2025-10-25,175,0.49142857142857144,0.49142857142857144,0.49142857142857144,0.0,0.0
2025-10-26,313,0.4504792332268371,0.4728434504792332,0.4728434504792332,-0.022364217252396124,-0.022364217252396124
2025-10-27,382,0.46596858638743455,0.4712041884816754,0.4712041884816754,-0.005235602094240843,-0.005235602094240843
2025-10-28,175,0.44,0.44,0.44,0.0,0.0
2025-10-29,348,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.0,0.0
2025-10-30,141,0.46099290780141844,0.46808510638297873,0.46808510638297873,-0.007092198581560294,-0.007092198581560294
2025-10-31,278,0.564748201438849,0.5755395683453237,0.5755395683453237,-0.010791366906474753,-0.010791366906474753
2025-11-01,211,0.41232227488151657,0.41232227488151657,0.41232227488151657,0.0,0.0
2025-11-02,280,0.45357142857142857,0.45357142857142857,0.45357142857142857,0.0,0.0
2025-11-03,316,0.4588607594936709,0.4620253164556962,0.4620253164556962,-0.0031645569620253333,-0.0031645569620253333
2025-11-04,209,0.4688995215311005,0.4688995215311005,0.4688995215311005,0.0,0.0
2025-11-05,387,0.4625322997416021,0.4702842377260982,0.4702842377260982,-0.007751937984496082,-0.007751937984496082
2025-11-06,34,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.0,0.0
2025-11-07,385,0.6155844155844156,0.6181818181818182,0.6181818181818182,-0.0025974025974025983,-0.0025974025974025983
2025-11-08,281,0.4804270462633452,0.48398576512455516,0.4804270462633452,-0.003558718861209953,0.0
2025-11-09,246,0.44308943089430897,0.44308943089430897,0.44308943089430897,0.0,0.0
2025-11-10,316,0.5031645569620253,0.509493670886076,0.509493670886076,-0.006329113924050667,-0.006329113924050667
2025-11-11,211,0.5118483412322274,0.5165876777251185,0.5165876777251185,-0.004739336492891044,-0.004739336492891044
2025-11-12,420,0.4261904761904762,0.430952380952381,0.430952380952381,-0.0047619047619048005,-0.0047619047619048005
2025-11-13,106,0.4528301886792453,0.4528301886792453,0.4528301886792453,0.0,0.0
2025-11-14,314,0.5286624203821656,0.5318471337579618,0.5318471337579618,-0.0031847133757961776,-0.0031847133757961776
2025-11-15,176,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0
2025-11-16,280,0.48214285714285715,0.4857142857142857,0.4857142857142857,-0.0035714285714285587,-0.0035714285714285587
2025-11-17,281,0.498220640569395,0.498220640569395,0.498220640569395,0.0,0.0
2025-11-18,209,0.4784688995215311,0.4784688995215311,0.4784688995215311,0.0,0.0
2025-11-19,316,0.5221518987341772,0.5221518987341772,0.5221518987341772,0.0,0.0
2025-11-20,140,0.4714285714285714,0.4714285714285714,0.4714285714285714,0.0,0.0
