game_date,quality_tier,skip_reason,missing_feature_frac,n_games,n_teams,n_players,has_labels,mae_A,rmse_A,top5_sum_A,max_minutes_A,gini_A,roster_size_A,bench_crush_A,mae_B,rmse_B,top5_sum_B,max_minutes_B,gini_B,roster_size_B,bench_crush_B,mae_C,rmse_C,top5_sum_C,max_minutes_C,gini_C,roster_size_C,bench_crush_C,mae_D,rmse_D,top5_sum_D,max_minutes_D,gini_D,roster_size_D,bench_crush_D,mae_E,rmse_E,top5_sum_E,max_minutes_E,gini_E,roster_size_E,bench_crush_E,mae_F,rmse_F,top5_sum_F,max_minutes_F,gini_F,roster_size_F,bench_crush_F,mae_M,rmse_M,top5_sum_M,max_minutes_M,gini_M,roster_size_M,bench_crush_M,mae_N,rmse_N,top5_sum_N,max_minutes_N,gini_N,roster_size_N,bench_crush_N,mae_D_best,best_D_alpha,mae_F_best,best_F_p,mae_N_best,best_N_bench_pool,best_N_core_k,A_wins_mae,C_wins_mae,D_wins_mae,E_wins_mae,F_wins_mae,M_wins_mae,N_wins_mae,A_wins_top5,C_wins_top5,D_wins_top5,E_wins_top5,F_wins_top5,M_wins_top5,N_wins_top5
2025-12-16,clean,,0.0,1,2,35,True,3.874286004629699,5.6029951804093,168.34198516133216,37.15197234657525,0.48515078320359556,16.0,4.03085138165498,4.361355907683357,6.771942734374875,149.74892507841605,31.187813109850186,0.19177903076979363,11.0,14.730925994661598,3.2245608830143446,5.506441324455496,178.42560124615215,39.36436479883378,0.3497300025259443,11.0,4.279901445420024,3.437725886266043,5.582808601707311,175.96022580799865,38.54203945819365,0.3334687048526944,11.0,5.717902483953518,3.5145324183153988,5.7513943618582735,174.21217752849415,38.258282057684085,0.3238402209586143,11.0,7.51449502438437,4.3086275214031895,6.5625080555746536,157.12787996777723,32.98800181953578,0.22560612053845153,11.0,13.410110644233622,4.166871512187131,5.162019288489307,144.99091628576954,30.14025463085144,0.4024822960261819,16.0,7.257552636904279,4.457197558598589,5.454645044854561,139.76816986470624,29.033633740906776,0.38352110149788876,16.0,8.018014753200223,3.2245608622048327,1.0,4.3086275214031895,1.2,4.224690354876934,80.0,5.0,True,True,True,True,True,True,False,True,True,True,True,True,False,False
2025-12-17,clean,,0.0,2,4,70,True,3.1744404143858644,4.673233394639599,161.04027448022234,37.32799479653506,0.3050212996800262,11.5,8.55653947650259,3.427244046301238,5.547678890119752,151.16399951530747,31.857433152303102,0.17919558661004878,10.75,14.876990134772935,2.863325027083607,4.460393982343586,164.5179790492582,38.100342026805166,0.287433881512405,10.75,8.406063746373844,2.9850243350948893,4.541223024961508,166.09143601827986,37.61523853057196,0.28180317786009634,10.75,8.91198799134164,2.913015174077286,4.432770397206066,163.0549910439938,37.272843998075146,0.2686085184399684,10.75,9.620174741104893,3.386333685204868,5.541889754880905,158.4585815537194,33.74245889839551,0.21213834337266987,10.75,13.531738861892523,2.944806953936157,4.471161037743335,148.42682037911229,32.4938029912525,0.2431160142322472,11.5,9.724713345355092,3.981825217790523,5.83991405313077,143.43338869974363,31.072489575408433,0.22152942253953004,11.5,11.450354991498553,2.8633250099732805,1.0,3.3805802718560543,1.1,2.949981146837195,80.0,5.0,True,True,True,True,True,True,False,True,True,True,True,True,False,False
2025-12-18,clean,,0.0,12,24,427,True,4.521881599701418,6.563489858717438,155.89937654780297,36.672671741981446,0.32963118832618304,12.958333333333334,9.616067413354093,4.344385855064089,6.681600777461926,147.02890942790924,31.679828386276338,0.1714781743223831,10.875,14.851054773563419,4.258781271611658,6.489546379043725,164.46606739209616,38.60651007822704,0.28359169729487776,10.875,9.539055296398283,4.1880014852018155,6.36529039417984,164.23727906260754,37.832226224696264,0.2746153990987969,10.875,10.057962039981874,4.220020753256273,6.40049039323257,163.10150203114188,37.829448025345776,0.26867305709138917,10.875,10.395155004621854,4.264926696981798,6.581244227044085,153.88837052749327,33.63706544584129,0.20374875140845283,10.875,13.554906708256576,4.444936590226825,6.471336149450073,139.21082401790133,30.604778150717223,0.26029108691582165,12.958333333333334,12.045990763214755,4.47116813702787,6.3818637373861575,139.5273649569073,30.62836978178562,0.2607057554824144,12.958333333333334,12.356138977072234,4.1880014852018155,0.7,4.264926696981798,1.2,4.1544417085210865,70.0,6.0,False,True,True,True,True,False,False,True,True,True,True,True,False,False
2025-12-19,clean,,0.0,5,10,172,True,4.362599871744221,6.865256100277846,161.78542073301654,37.7023955388848,0.3453286338413398,12.4,9.342048656299683,4.131754387356335,6.313529872356192,148.25831576115675,32.11639871166878,0.179952307789862,10.9,14.778068185117116,4.1117487442737195,6.806280040993925,166.8928771618154,38.881673341930906,0.29864152751697537,10.9,9.576599582004453,4.039327722111684,6.523716389830772,166.22374311878843,38.27770520308658,0.28949927377623613,10.9,9.91819077392774,4.05352052666501,6.575156927602605,164.90859310928576,38.18044313116121,0.2827584552193334,10.9,10.061903212654792,4.085196446873443,6.2772329372455875,155.34932312175908,34.17327959824753,0.21330910327226418,10.9,13.46667616507053,4.231202878506201,6.273828139173357,141.0097138898016,30.35989969137458,0.250803554458091,12.5,13.088849213078893,4.513335615403844,6.467472252959775,139.03613318213,29.933653492879795,0.24244878686962212,12.5,14.170969408282435,4.039327722111684,0.7,4.085196446873443,1.2,4.215568109040854,90.0,5.0,False,True,True,True,True,False,False,True,True,True,True,True,False,False
2025-12-20,clean,,0.0,10,20,353,True,7.470539944286156,9.936132641660894,141.77965182048544,33.34013704519133,0.42910451970662844,17.65,9.247402963784726,6.6487593769146685,9.62725900459454,144.25741255742338,32.16629532309164,0.1752387583532127,11.0,14.624088863710199,7.0774603751105785,10.647060625860517,159.10314079305243,37.40273239163722,0.2708428906445827,11.0,10.184671262097435,6.900245746579329,10.234256830359909,159.5519185276571,37.5545014508636,0.2688983127296919,11.0,10.332894621981076,6.897281938403557,10.269686099822506,159.1315998574603,37.42961705045521,0.26492600942232275,11.0,10.333577715786362,6.5627066403984164,9.506917389927995,150.87287135508512,34.34489927519225,0.2081006674808453,11.0,13.341570907896593,8.333383227579656,10.11987275612126,110.93589068234397,23.905482300662165,0.29753534140508514,17.6,13.457066109631203,7.62892612222933,9.966382424267113,136.9695339451964,29.51373446114016,0.4022331655983894,17.5,9.80309577442664,6.7386301703333125,0.0,6.5627066403984164,1.2,7.424910619858993,90.0,5.0,False,False,False,False,True,False,False,False,True,True,True,True,False,False
2025-12-21,clean,,0.0,6,12,209,True,5.88477786021781,8.051242653784374,146.78539135682843,33.928269210869594,0.43267959672366624,16.75,9.268765336782339,5.822381931544399,8.781760437510782,148.04670504524697,31.83497495560083,0.17482430194662377,10.833333333333334,14.705716524637127,5.483608094748866,8.566656218195995,159.95228415394823,36.96833940204467,0.26423796402584876,10.833333333333334,9.595884544858192,5.37559087332122,8.308936946821005,160.94020634255295,36.675793264615514,0.26294125000940355,10.833333333333334,9.940511728387513,5.378829160061057,8.36418855865384,159.81485751802634,36.63289177351971,0.25654000889510936,10.833333333333334,10.278356271133411,5.715087272044102,8.54947146225022,154.8890832336355,33.77406752525115,0.20701812343620454,10.833333333333334,13.409072029033437,7.277318581139545,9.07926173801562,118.7904031010767,25.633165592114036,0.3168607244728139,16.666666666666668,13.761878278804675,6.601905036388827,8.519428026039213,136.47216289993594,29.452743724473958,0.3858993988381982,16.583333333333332,11.08737595355588,5.37559087332122,0.7,5.694958646764442,1.3,6.077448427808016,80.0,5.0,False,True,True,True,True,False,False,False,True,True,True,True,False,False
2025-12-22,clean,,0.0,7,14,250,True,6.732933001213814,8.711951053417334,136.87661405548334,33.2062040732214,0.4172368911264887,17.785714285714285,10.743026396714187,6.973755892384486,9.767294758709761,144.7912843732294,32.537755217250954,0.16868442085847993,10.857142857142858,14.929923006423822,7.091737334865795,9.987502762904697,155.1933935316502,37.680344236342194,0.24295089461373592,10.857142857142858,11.380157611318877,7.051185922245533,9.777944083490887,156.20642702378058,37.68485410067318,0.24355005220899376,10.857142857142858,11.562167554040785,7.051464857289919,9.801809984412147,155.46887623661706,37.60614360782019,0.23974167107027974,10.857142857142858,11.379341458952714,6.956194127416389,9.63744121781957,151.15221504111952,34.728107734732134,0.20040142972975739,10.857142857142858,13.65472136428502,7.554648148595445,9.202241662996336,109.16455723167164,23.835770928364134,0.2960672436639084,17.785714285714285,13.527183072993926,6.875359140448315,9.073962660179198,136.5465361836593,29.79202044898605,0.4062087649338911,17.285714285714285,9.642021348942043,7.046795776422506,0.5,6.95263856693868,1.1,6.836005083295395,90.0,5.0,True,False,False,False,True,False,True,False,True,True,True,True,False,False
2025-12-23,clean,,0.0,14,28,492,True,7.162613707793418,9.60911717304222,142.62730567350886,34.50206285533054,0.4361600670962857,17.321428571428573,9.466446787277658,6.705801069037423,9.496289632468892,143.2564478454155,32.00788717866122,0.16962032255786322,11.0,14.691767490001224,7.280751445853802,10.489946116843655,159.13545818180137,38.51870740503979,0.27452674444350217,11.0,10.004466623319027,7.037540018952551,9.995791656115875,158.81115098483357,37.95765465261303,0.26691595271138524,11.0,10.325586640532649,7.197249022933127,10.151265113667343,158.215458894875,37.96894510862991,0.2619187143498612,11.0,10.505868811970265,6.584616682520288,9.320821979080996,149.70341162062942,34.163345549788055,0.20157989274056848,11.0,13.426730116586187,7.724634875082591,9.67115400265344,113.98564973421513,24.78700745298304,0.3165293978659844,17.428571428571427,13.645801145383489,7.139110429270563,9.709806551700286,137.03209004330418,29.82704743874528,0.4080868217540937,17.214285714285715,10.286732239792755,6.682371516778739,0.0,6.574074085720782,1.3,7.139110429270563,80.0,6.0,False,False,False,False,True,False,False,False,True,True,True,True,False,False
2025-12-24,clean,,0.0,14,28,492,False,,,139.39226868262972,32.544083664348044,0.42835408799632063,17.357142857142858,10.044724802825312,,,142.68960625252936,31.07714344295403,0.16462099858727255,10.964285714285714,14.877590045703604,,,154.32687791621547,36.01929390182213,0.2478932091175669,10.964285714285714,10.874929312124193,,,154.99531398181517,35.902015266440614,0.24590038399130373,10.964285714285714,11.055594627025224,,,154.96972447348844,35.99014452432493,0.24332166520687346,10.964285714285714,11.123103114840402,,,148.94995721605758,32.97131637233032,0.1953761995377358,10.964285714285714,13.626293682597417,,,111.77378667219457,24.172497130483443,0.3097640579617292,17.428571428571427,14.13958736230742,,,136.34019954424372,29.511147494027743,0.406884991536599,16.821428571428573,10.496250791414221,,,,,,,,,,,,,,,False,True,True,True,True,False,False
2025-12-25,clean,,0.0,14,28,492,False,,,139.26499625978727,32.58532533210612,0.42701391714789655,17.357142857142858,10.1706197097505,,,142.94069756304378,31.1560059896067,0.16575362801311047,10.964285714285714,14.826004687478285,,,154.76831277350993,36.20798674474379,0.2500530750588154,10.964285714285714,10.957022275225032,,,155.42038274018205,36.04587908432067,0.2483453692246926,10.964285714285714,11.02996036538369,,,155.36217803358585,36.13163286317095,0.24589638933346766,10.964285714285714,11.065652962072374,,,149.2444115118113,33.06708129091651,0.19670719424164146,10.964285714285714,13.568802502027973,,,112.49669463173267,24.299744174438878,0.3133351282903569,17.357142857142858,14.102191653507115,,,136.40922486408954,29.490418077237397,0.4077984236071602,17.214285714285715,10.556107883201388,,,,,,,,,,,,,,,False,True,True,True,True,False,False
2025-12-26,clean,,0.0,14,28,492,False,,,141.02193509937598,33.19295571316807,0.43341037331001797,17.285714285714285,10.016296169130827,,,143.2596343273474,31.329429436367167,0.16688382556952225,10.964285714285714,14.772011148766206,,,156.5661515765086,36.836956221375814,0.25874541930495043,10.964285714285714,10.553972617859404,,,156.85587453382024,36.5752835222511,0.25511766348064624,10.964285714285714,10.895485354652099,,,156.62085630698314,36.61302549799881,0.2516720659390363,10.964285714285714,10.942247451853891,,,149.61362437292516,33.28137818479034,0.19804837048862756,10.964285714285714,13.510179986413972,,,113.0874197731451,24.381318062010997,0.3166540756255654,17.321428571428573,14.097637758059292,,,136.55326225858428,29.46537003958831,0.40894284227989447,16.678571428571427,10.611869841021356,,,,,,,,,,,,,,,False,True,True,True,True,False,False
2025-12-27,clean,,0.0,14,28,492,False,,,141.86102075626258,33.49206083548786,0.4363511182025243,17.285714285714285,9.915420793679402,,,143.0373593968744,31.295611309262622,0.16659745375261395,10.964285714285714,14.78039585165608,,,157.36508205870388,37.139805186977696,0.26230030976861507,10.964285714285714,10.457547222515961,,,157.26799569179875,36.81518440551247,0.2568590680738098,10.964285714285714,10.867752035379695,,,157.04172467239795,36.86963492979704,0.25334085147790303,10.964285714285714,11.030203158022621,,,149.35413098680127,33.24116273567491,0.19769014610857075,10.964285714285714,13.52325534523372,,,113.31596951050277,24.466341519105278,0.31823614694052765,17.321428571428573,14.10399706705529,,,136.58442665271167,29.512489459785723,0.40963665053367,16.642857142857142,10.64202870370039,,,,,,,,,,,,,,,False,True,True,True,True,False,False
2025-12-28,clean,,0.0,14,28,492,False,,,142.8808286269991,33.69310038325131,0.43920418302828923,17.285714285714285,9.908931339402859,,,142.43572632082322,31.08555485020246,0.1637800914738275,10.964285714285714,14.932419289260512,,,158.10063156141834,37.263667333135686,0.2644379778503683,10.964285714285714,10.612113944797233,,,157.56236562312367,36.79812855078769,0.2567340625357387,10.964285714285714,10.952587413381318,,,157.19902825594184,36.82258721931724,0.2526250807976752,10.964285714285714,11.030744000581056,,,148.65845188563475,32.98626694449285,0.1944730644435453,10.964285714285714,13.690011742072782,,,113.50684641379269,24.479234414921677,0.31989180788600974,17.214285714285715,14.122886758378973,,,136.53168959464728,29.45554527318464,0.410239289922675,16.678571428571427,10.681320811857585,,,,,,,,,,,,,,,True,True,True,True,True,False,False
2025-12-29,clean,,0.0,14,28,492,False,,,142.76482712594623,33.634525499867785,0.4396075478162529,17.25,9.985862448559827,,,142.22706237217278,30.870819483355486,0.16231868728458076,10.964285714285714,14.950099808318475,,,157.84745453999844,37.17549298550239,0.26340687559959997,10.964285714285714,10.640429373598469,,,157.24922495003543,36.66349254377777,0.2550959634997622,10.964285714285714,10.97472538828973,,,156.84391676767999,36.702417579029415,0.2508470478163955,10.964285714285714,11.040884871916747,,,148.40526983843628,32.71863631158879,0.19266164638086591,10.964285714285714,13.710777309778011,,,113.31557325226319,24.374896932320176,0.31943479385247925,17.214285714285715,14.111501637791624,,,136.49473057974402,29.374314218658437,0.4102695658353201,16.642857142857142,10.65220184804882,,,,,,,,,,,,,,,True,True,True,True,True,False,False
2025-12-30,clean,,0.0,14,28,492,False,,,142.51247065788655,33.489838037553945,0.43872837155313155,17.178571428571427,10.042212414886396,,,142.43097406180627,30.72694272345132,0.161842390418485,10.964285714285714,14.993898577292715,,,157.60983598890007,37.02655371467002,0.2618248137366871,10.964285714285714,10.658778199737643,,,157.11509130641724,36.47490076823515,0.25399147985901205,10.964285714285714,10.973739886145193,,,156.7707593358667,36.545157647958625,0.25016793367035484,10.964285714285714,11.100984400944414,,,148.6467011469934,32.53635682190899,0.19206502251113527,10.964285714285714,13.76158634124242,,,113.1361042903958,24.28471035008666,0.318912161670614,17.214285714285715,14.159775196072488,,,136.44086359769622,29.304922269165893,0.41020572849727127,16.607142857142858,10.676984119330488,,,,,,,,,,,,,,,True,True,True,True,True,False,False
2025-12-31,skipped,features_not_found,0.0,0,0,0,False,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,
